,dyad,subject,psize
17286,D015,S082_,-0.03214073087741158
17287,D015,S082_,0.16677566391429596
17288,D015,S082_,-0.10258951166139531
17289,D015,S082_,0.042943820916222376
17290,D015,S082_,-0.5672527556233468
17291,D015,S082_,-1.0764944641570706
17292,D015,S082_,-0.7551132637404095
17293,D015,S082_,-0.9854109134926282
17294,D015,S082_,-0.13824052786756916
17295,D015,S082_,0.13373094829105525
17296,D015,S082_,0.07030657487200469
17297,D015,S082_,0.23005475264960296
17298,D015,S082_,0.058759497451420874
17299,D015,S082_,-0.5715035321913242
17300,D015,S082_,-0.2251882581139849
17301,D015,S082_,-0.06807887128427428
17302,D015,S082_,-0.02162297123692185
17303,D015,S082_,0.08827141048822403
17304,D015,S082_,0.09696106426118102
17305,D015,S082_,-0.19786590396688203
17306,D015,S082_,0.028773552843835922
17307,D015,S082_,0.1811408097485441
17308,D015,S082_,0.17563159803093634
17309,D015,S082_,0.27947929400614896
17310,D015,S082_,0.13508483166580873
17311,D015,S082_,0.14140370178329706
17312,D015,S082_,-0.1221542234616851
17313,D015,S082_,-0.18037754046633667
17314,D015,S082_,-0.09647440990816672
17315,D015,S082_,0.07458153394175673
17316,D015,S082_,0.003863982109696066
17317,D015,S082_,-0.0557155865661779
17318,D015,S082_,0.20536784957073395
17319,D015,S082_,0.23645563382392432
17320,D015,S082_,0.12540877680685839
17321,D015,S082_,0.20806175801807753
17322,D015,S082_,-0.41068668075931714
17323,D015,S082_,-0.14167354761671175
17324,D015,S082_,0.11078301080146122
17325,D015,S082_,0.0882407277383873
17326,D015,S082_,0.04580468877766668
17327,D015,S082_,0.00336864979333682
17328,D015,S082_,-0.03906738919099236
17329,D015,S082_,-0.08150342817532169
17330,D015,S082_,-0.12393946715965107
17331,D015,S082_,-0.034594489331606894
17332,D015,S082_,0.09945492787476556
17333,D015,S082_,0.15659039824653304
17334,D015,S082_,0.16252103358047199
17335,D015,S082_,0.3269034318756855
17336,D015,S082_,0.09846757389021604
17337,D015,S082_,-0.09021102840006831
17338,D015,S082_,-0.0034185028320670905
17339,D015,S082_,-0.1541885152656714
17340,D015,S082_,-0.0284446678091828
17341,D015,S082_,0.0019961421138691964
17342,D015,S082_,-0.3291524050905341
17343,D015,S082_,-0.17759513713401368
17344,D015,S082_,-0.06482072973084835
17345,D015,S082_,-0.028575090850895817
17346,D015,S082_,0.0450300679104436
17347,D015,S082_,-0.3706765725238841
17348,D015,S082_,-0.26674307453351614
17349,D015,S082_,-0.07722898882970533
17350,D015,S082_,-0.14749995787278483
17351,D015,S082_,-0.060864735903973045
17352,D015,S082_,-0.2625794327444068
17353,D015,S082_,-0.05687212708816528
17354,D015,S082_,-0.1901215121779641
17355,D015,S082_,-0.1527531058142528
17356,D015,S082_,-0.06818476149476274
17357,D015,S082_,0.0008979282788276273
17358,D015,S082_,0.06998061788894032
17359,D015,S082_,0.1390633074990531
17360,D015,S082_,0.212567408805035
17361,D015,S082_,-0.44566733292948796
17362,D015,S082_,0.0325388075057585
17363,D015,S082_,0.2098987024941372
17364,D015,S082_,0.2606636346202846
17365,D015,S082_,0.05446847009658336
17366,D015,S082_,-0.11181657299556168
17367,D015,S082_,-0.2512742311441211
17368,D015,S082_,-0.9397278706156257
17369,D015,S082_,-0.7423963364824786
17370,D015,S082_,-0.5450730183018716
17371,D015,S082_,-0.3477497001223078
17372,D015,S082_,-0.15042638194274496
17373,D015,S082_,0.21868571530211198
17374,D015,S082_,0.49391453400001223
17375,D015,S082_,0.1871257030686867
17376,D015,S082_,0.22147292031288224
17377,D015,S082_,0.1889949200706719
17378,D015,S082_,0.23542202848685817
17379,D015,S082_,0.16677838854577137
17380,D015,S082_,0.13487392983019916
17381,D015,S082_,0.24475721171181128
17382,D015,S082_,0.15105243391751585
17383,D015,S082_,0.2646448254926262
17384,D015,S082_,-0.5192445009716722
17385,D015,S082_,-1.3037039283157283
17386,D015,S082_,-1.2130859957589382
17387,D015,S082_,-0.8176436936490928
17388,D015,S082_,0.08077051070417227
17389,D015,S082_,-0.0686135954788297
17390,D015,S082_,0.2864817677889567
17391,D015,S082_,-0.061405661318830636
17392,D015,S082_,-0.02369791930371948
17393,D015,S082_,-0.09592038977167411
17394,D015,S082_,0.08377072004631404
17395,D015,S082_,-0.08381753737243783
17396,D015,S082_,-0.2096318894329281
17397,D015,S082_,-0.650275889152175
17398,D015,S082_,-0.5917800126227323
17399,D015,S082_,-0.011239652962798068
17400,D015,S083_,-0.0780997745062756
17401,D015,S083_,-0.08546810562105792
17402,D015,S083_,-0.22915278896699895
17403,D015,S083_,-0.03799372308265145
17404,D015,S083_,-0.05991661987022881
17405,D015,S083_,0.05514482308111136
17406,D015,S083_,0.08928792895565195
17407,D015,S083_,-0.039580875617681734
17408,D015,S083_,-0.25176907123317893
17409,D015,S083_,-0.1678471654053011
17410,D015,S083_,-0.12020687093401464
17411,D015,S083_,0.11082662644147764
17412,D015,S083_,0.03513934838757282
17413,D015,S083_,-0.3446220864636864
17414,D015,S083_,-0.3855947356098696
17415,D015,S083_,-0.15429442112442485
17416,D015,S083_,-0.1324103104480447
17417,D015,S083_,-0.269603685346374
17418,D015,S083_,-0.15868413819920205
17419,D015,S083_,-0.09196403965969857
17420,D015,S083_,-0.0228609748870278
17421,D015,S083_,-0.39933435974929493
17422,D015,S083_,-0.3196903556508162
17423,D015,S083_,-0.19509628432926585
17424,D015,S083_,-0.3010847590533905
17425,D015,S083_,-0.10885683178745038
17426,D015,S083_,-0.004635885284966316
17427,D015,S083_,-0.7050133454608253
17428,D015,S083_,-0.7090299271748398
17429,D015,S083_,-0.340916861826688
17430,D015,S083_,-0.11511360555069607
17431,D015,S083_,0.02050147573129958
17432,D015,S083_,0.01168132341265095
17433,D015,S083_,-0.11607086371088224
17434,D015,S083_,-0.2413821180631273
17435,D015,S083_,-0.1184177373887301
17436,D015,S083_,-0.03119152289334961
17437,D015,S083_,-0.16125549898525182
17438,D015,S083_,-0.36313838141684907
17439,D015,S083_,-0.28474822511139164
17440,D015,S083_,-0.10601856809550829
17441,D015,S083_,-0.32951624763222337
17442,D015,S083_,-0.1916533155682048
17443,D015,S083_,-0.09952850901204975
17444,D015,S083_,0.11421883443129102
17445,D015,S083_,0.04427658720040002
17446,D015,S083_,-0.07188777361913457
17447,D015,S083_,0.10789223686279804
17448,D015,S083_,0.0383451590968299
17449,D015,S083_,0.12914007742844538
17450,D015,S083_,0.13156426640141697
17451,D015,S083_,0.1883223533644207
17452,D015,S083_,0.02602075377053009
17453,D015,S083_,0.054185428623680074
17454,D015,S083_,0.04045455740587107
17455,D015,S083_,0.05852106781296702
17456,D015,S083_,0.04111744540435809
17457,D015,S083_,-0.33142571068094984
17458,D015,S083_,-0.11021918748763834
17459,D015,S083_,0.026645194302681634
17460,D015,S083_,-0.04030458991348073
17461,D015,S083_,-0.04246749911688818
17462,D015,S083_,-0.06753577635391196
17463,D015,S083_,0.05898604727698729
17464,D015,S083_,0.10387644438224203
17465,D015,S083_,-0.03974007942486376
17466,D015,S083_,0.022898797146683088
17467,D015,S083_,0.030576797651717103
17468,D015,S083_,0.09215147174645442
17469,D015,S083_,0.08433804471256524
17470,D015,S083_,-0.021719740394824827
17471,D015,S083_,0.2289486227425456
17472,D015,S083_,0.3301369724583808
17473,D015,S083_,0.13180357796828274
17474,D015,S083_,0.008534475982992692
17475,D015,S083_,-0.003198799806344166
17476,D015,S083_,0.06039235236715513
17477,D015,S083_,0.19297327316540028
17478,D015,S083_,-0.07178998283644973
17479,D015,S083_,-0.002040129018270124
17480,D015,S083_,-0.6141655769289986
17481,D015,S083_,-0.24808464876189237
17482,D015,S083_,-0.16239248505991716
17483,D015,S083_,0.058515147425885906
17484,D015,S083_,-0.2815547279129789
17485,D015,S083_,0.05076360911600276
17486,D015,S083_,0.24603837821298527
17487,D015,S083_,-0.011535148892984577
17488,D015,S083_,-0.34737562813356865
17489,D015,S083_,-0.16800605375377592
17490,D015,S083_,0.13748160726792136
17491,D015,S083_,-0.03928349708689636
17492,D015,S083_,-1.02210431615595
17493,D015,S083_,-1.2727363002996996
17494,D015,S083_,-1.326971876366717
17495,D015,S083_,-0.8516487876867925
17496,D015,S083_,-0.8798382829345571
17497,D015,S083_,-0.5576638336702744
17498,D015,S083_,-0.0453830931671085
17499,D015,S083_,-0.04871091997315791
17500,D015,S083_,0.0675670834815931
17501,D015,S083_,-0.09824862936405562
17502,D015,S083_,-0.18310753865562346
17503,D015,S083_,-0.3937019476926492
17504,D015,S083_,-0.6526172220844989
17505,D015,S083_,-0.2910877276012577
17506,D015,S083_,-0.8140103177799879
17507,D015,S083_,-1.121151385764788
17508,D015,S083_,-0.016133686687119682
17509,D015,S083_,0.04629771636278548
17510,D015,S083_,0.04643061414527154
17511,D015,S083_,0.04651045085862034
17512,D015,S083_,-1.076163182221497
17513,D015,S083_,-1.0291353726228387
17514,D015,S083_,-0.7461932404426742
17515,D015,S083_,-0.093223205650513
17516,D015,S083_,0.225740044857483
17517,D015,S083_,0.2643733820071396
17518,D015,S083_,0.013181934869951976
17519,D015,S083_,-0.5585474391314311
17520,D015,S083_,0.1982492828094052
17521,D015,S083_,0.37600827809535303
17522,D015,S083_,0.1986756089465895
17523,D015,S083_,0.5681225138762152
17524,D015,S083_,0.4767292385552473
17525,D015,S083_,0.4396153546417944
17526,D015,S083_,0.20748454032342814
17527,D015,S083_,0.45027324629979
17528,D015,S083_,0.2764068631215855
17529,D015,S083_,0.2304368700075186
17530,D015,S083_,0.13104661238662124
17531,D015,S083_,0.3029652489074144
17532,D015,S083_,0.4359175584775137
17533,D015,S083_,0.45631435598948683
17534,D015,S083_,0.3148575351150413
17535,D015,S083_,-0.032195655450759995
17536,D015,S083_,0.1621322813167395
17537,D015,S083_,0.19156600599393447
17538,D015,S083_,-0.13802259935514277
17539,D015,S083_,0.25289056849802577
17540,D015,S083_,0.014071601984553098
17541,D015,S083_,-0.024901017914404657
17542,D015,S083_,0.06971254545165968
17543,D015,S083_,0.04964464180856556
17544,D015,S083_,0.08229881819027954
17545,D015,S083_,0.10039895729650704
17546,D015,S083_,-0.055306532319266105
17547,D015,S083_,0.19829552762585131
17548,D015,S083_,0.08551058093602062
17549,D015,S083_,0.24402569534437257
17550,D015,S083_,-0.2213061433374966
17551,D015,S083_,0.23999083577707342
17552,D015,S083_,0.2672801151978785
17553,D015,S083_,0.023076936584034986
17554,D015,S083_,-0.10703850602359255
17555,D015,S083_,-0.07066099369155672
17556,D015,S083_,0.16490491181429714
17557,D015,S083_,0.0657215738104798
17558,D015,S083_,0.008728755522328576
17559,D015,S083_,0.013542477203886868
17560,D015,S083_,0.18706749479214207
17561,D015,S083_,0.30453419822611705
17562,D015,S083_,0.19952869390889016
17563,D015,S083_,0.21743025509705524
17564,D015,S083_,0.06644167535885198
17565,D015,S083_,0.11202406750400146
17566,D015,S083_,0.253897089856923
17567,D015,S083_,0.2540057020766043
17568,D015,S083_,0.28780403092808204
17569,D015,S083_,0.10677556576485722
17570,D015,S083_,0.13786616458594234
17571,D015,S083_,0.1986639195388631
17572,D015,S083_,0.21102075328132297
17573,D015,S083_,-0.07363636385686194
17574,D015,S083_,-0.2133503960190616
17575,D015,S083_,-0.07754210112763833
17576,D015,S083_,0.13821192782145028
17577,D015,S083_,-0.2584637565670559
17578,D015,S083_,0.0033736313631358723
17579,D015,S083_,0.13915801085514995
17580,D015,S083_,-0.37448807018388247
17581,D015,S083_,-0.23366040268730828
17582,D015,S083_,-0.22654870318033205
17583,D015,S083_,-0.1802341025418753
17584,D015,S083_,-0.048049177503159915
17585,D015,S083_,0.043036448178078474
17586,D015,S083_,0.1313366084535353
17587,D015,S083_,0.14669346280936388
17588,D015,S083_,0.16871176031863583
17589,D015,S083_,-0.24934829954722318
17590,D015,S083_,0.06304097902547036
17591,D015,S083_,0.09987200931974399
17592,D015,S083_,0.14873227769692007
17593,D015,S083_,0.29821797626433477
17594,D015,S083_,-0.15422278986371488
17595,D015,S083_,-0.16608980478089821
17596,D015,S083_,0.091371077461683
17597,D015,S083_,0.026304711782617337
17598,D015,S083_,-0.14698619851524744
17599,D015,S083_,0.03250379358734845
17600,D015,S083_,0.1266149862950634
17601,D015,S083_,0.157167351469542
17602,D015,S083_,0.2022438077169412
17603,D015,S083_,0.22382559816244185
17604,D015,S083_,0.10059801266414298
17605,D015,S083_,-0.07050977628400354
17606,D015,S083_,0.0030758573048546753
17607,D015,S083_,0.20358815401146668
17608,D015,S083_,0.21696178824207277
17609,D015,S083_,0.2887854777215499
17610,D015,S083_,0.3461300024331659
17611,D015,S083_,0.4129192424935068
17612,D015,S083_,0.30669369527098794
17613,D015,S083_,0.32923032226329013
17614,D015,S083_,0.2767846674043472
17615,D015,S083_,0.23849457585207923
17616,D015,S083_,0.2837213591415115
17617,D015,S083_,0.44480739547555326
17618,D015,S083_,0.4524893980064066
17619,D015,S083_,0.40385865226571876
17620,D015,S083_,0.02785041313818426
17621,D015,S083_,-0.17316754328911602
17622,D015,S083_,-0.21589715275657823
17623,D015,S083_,0.03493994354918783
17624,D015,S083_,0.044765849585842364
17625,D015,S083_,0.4215403067603296
17626,D015,S083_,0.13887088710664136
17627,D015,S083_,0.44964423751326926
17628,D015,S083_,0.32379549672139896
17629,D015,S083_,0.2894287232542709
17630,D015,S083_,0.04994983633046012
17631,D015,S083_,0.22776022933532628
17632,D015,S083_,-0.25314718590897195
17633,D015,S083_,-0.1330164392116773
17634,D015,S083_,0.18843444833780676
17635,D015,S083_,0.1512037724283509
17636,D015,S083_,0.023720662747868358
17637,D015,S083_,0.23838801453977812
17638,D015,S083_,0.19216602403169655
17639,D015,S083_,0.22637330633497682
17640,D015,S083_,0.04524978552380457
17641,D015,S083_,0.09282861202683028
17642,D015,S083_,0.22473279253684464
17643,D015,S083_,0.22764429760484373
17644,D015,S083_,0.17845771721149845
17645,D015,S083_,0.23954078166112033
17646,D015,S083_,0.2151817498061914
17647,D015,S083_,0.3326509699173998
17648,D015,S083_,0.2944096100426284
17649,D015,S083_,0.214470974461201
17650,D015,S083_,0.44908861660825217
17651,D015,S083_,0.3704071648911892
17652,D015,S083_,0.3386525482749662
17653,D015,S083_,0.2503659944394506
17654,D015,S083_,0.23276534516228733
17655,D015,S083_,0.269516414662469
17656,D015,S083_,0.2104095251512618
17657,D015,S083_,0.24126924691433213
17658,D015,S083_,0.36380221201715346
17659,D015,S083_,0.37734337129018214
17660,D015,S083_,0.320041302308126
17661,D015,S083_,0.1844193865500377
17662,D015,S083_,-0.32531356376485815
17663,D015,S083_,-0.43683520446380925
17664,D015,S083_,-0.02584756752844933
17665,D015,S083_,0.1510156540382061
17666,D015,S083_,0.28550056114953964
17667,D015,S083_,0.41716228148782863
17668,D015,S083_,0.39500990762771354
17669,D015,S083_,0.31570053766720985
17670,D015,S083_,0.32805164447315127
17671,D015,S083_,-0.07143128198573215
17672,D015,S083_,0.1882496066694445
17673,D015,S083_,0.3497642342427837
17674,D015,S083_,0.2433329317862123
17675,D015,S083_,0.3021713281246774
17676,D015,S083_,0.26261419199910174
17677,D015,S083_,0.08941046727982713
17678,D015,S083_,0.08869702727304432
17679,D015,S083_,0.0881875691890264
17680,D015,S083_,0.33966218701704826
17681,D015,S083_,0.22907154153886114
17682,D015,S083_,-0.05764427970578242
17683,D015,S083_,-0.05991821065874887
17684,D015,S083_,0.008227904036643575
17685,D015,S083_,0.10601236937265161
17686,D015,S083_,0.012233658063955695
17687,D015,S083_,0.04920661087980605
17688,D015,S083_,0.11843974674778189
17689,D015,S083_,0.21780432782885212
17690,D015,S083_,-0.21069701908278782
17691,D015,S083_,-0.1413260544663829
17692,D015,S083_,0.12111556576296996
17693,D015,S083_,0.1053880862115626
17694,D015,S083_,0.169815861238369
17695,D015,S083_,0.04277852340156527
17696,D015,S083_,0.06781602432764688
17697,D015,S083_,0.07128218595836376
17698,D015,S083_,0.05620779836040828
17699,D015,S083_,0.07166524244183285
17700,D015,S083_,0.07167295285880983
17701,D015,S083_,0.010278284701679515
17702,D015,S083_,0.0718332384731333
17703,D015,S083_,0.20577566928514532
17704,D015,S083_,0.27219622471732247
17705,D015,S083_,0.2183249778924173
17706,D015,S083_,0.11237975686263164
17707,D015,S083_,0.18931000525413566
17708,D015,S083_,0.1690020816311358
17709,D015,S083_,-0.12556881195577838
17710,D015,S083_,0.05501141393160546
17711,D015,S083_,0.15713384140224865
17712,D015,S083_,0.1167239416563359
17713,D015,S083_,0.14651627291814542
17714,D015,S083_,0.16524044945296623
17715,D015,S083_,0.2742277327755065
17716,D015,S083_,0.1486734545898368
17717,D015,S083_,0.22015388583521353
17718,D015,S083_,0.09043643041907189
17719,D015,S083_,-0.31655612417559714
17720,D015,S083_,-0.2697110584017379
17721,D015,S083_,0.036762823962527766
17722,D015,S083_,-0.062366534352893854
17723,D015,S083_,-0.09843453338227359
17724,D015,S083_,0.11491187815876046
17725,D015,S083_,-0.591406269846363
17726,D015,S083_,0.20381822133095914
17727,D015,S083_,0.18869291462353152
17728,D015,S083_,0.14570959463544506
17729,D015,S083_,0.03996518260700966
17730,D015,S083_,0.04823019851029258
17731,D015,S083_,0.08264574552050728
17732,D015,S083_,0.018043304937328662
17733,D015,S083_,0.09568079154542988
17734,D015,S083_,-0.24129718722942092
17735,D015,S083_,0.21893232813663163
17736,D015,S083_,0.5155814449348551
17737,D015,S083_,-0.342839186883926
17738,D015,S083_,-0.015866786222270068
17739,D015,S083_,0.24364225988229535
17740,D015,S083_,0.21605742362847444
17741,D015,S083_,0.19785949987241783
17742,D015,S083_,0.2532527201250367
17743,D015,S083_,0.3180597400552146
17744,D015,S083_,0.14338575757234134
17745,D015,S083_,0.21221603942177045
17746,D015,S083_,0.2009844815579146
17747,D015,S083_,0.1679495086791541
17748,D015,S083_,0.16005653437743902
17749,D015,S083_,0.20942544830109713
17750,D015,S083_,0.16099859104395486
17751,D015,S083_,0.22749381689122858
17752,D015,S083_,0.15511402087622356
17753,D015,S083_,0.14867971834463484
17754,D015,S083_,0.22701719043894994
17755,D015,S083_,0.09159443089062408
17756,D015,S083_,0.04671059626693293
17757,D015,S083_,0.1476165271206006
17758,D015,S083_,0.229900887906324
17759,D015,S083_,0.04186769761754169
17760,D015,S083_,-0.10830564460236114
17761,D015,S083_,0.2751013106534721
17762,D015,S083_,0.38116517178949894
17763,D015,S083_,0.28498694311416684
17764,D015,S083_,0.23207374495548622
17765,D015,S083_,0.32572185207771565
17766,D015,S083_,0.16698281817845337
17767,D015,S083_,0.17077373327710527
17768,D015,S083_,0.08663875247058289
17769,D015,S083_,0.18470252054686878
17770,D015,S083_,0.07418698470636499
17771,D015,S083_,0.1472334678993682
17772,D015,S083_,0.11306482135073295
17773,D015,S083_,-0.04457509939714473
17774,D015,S083_,-0.11784723125007528
17775,D015,S083_,0.00223909529238413
17776,D015,S083_,0.10844977104855008
17777,D015,S083_,0.2036052852068933
17778,D015,S083_,0.2110615544341239
17779,D015,S083_,0.13034641658985893
17780,D015,S083_,0.1611745688433307
17781,D015,S083_,0.24049837606862953
17782,D015,S083_,0.2504419805642501
17783,D015,S083_,0.1822677324725877
17784,D015,S083_,-0.050498665379929544
17785,D015,S083_,0.4124821033145912
17786,D015,S083_,0.2733508051755274
17787,D015,S083_,-0.09766097023483249
17788,D015,S083_,-0.2258295849620205
17789,D015,S083_,-0.019997054447055056
17790,D015,S083_,0.05431056366475199
17791,D015,S083_,0.07333343252150828
17792,D015,S083_,0.01327525017217545
17793,D015,S083_,0.1383791888423414
17794,D015,S083_,0.10228224951990186
17795,D015,S083_,-0.035801963266009686
17796,D015,S083_,-0.6804494744767303
17797,D015,S083_,-0.19562700170397454
17798,D015,S083_,-0.06754559496891606
17799,D015,S083_,-0.05516715180257334
17800,D015,S083_,-0.103950927117711
17801,D015,S083_,-0.005632064628929549
17802,D015,S083_,0.12050765114116405
17803,D015,S083_,0.24073914271320157
17804,D015,S083_,-0.033329208790827396
17805,D015,S083_,-0.10509352717713184
17806,D015,S083_,-0.07130342874786408
17807,D015,S083_,0.04567954308712211
17808,D015,S083_,0.04452690700690506
17809,D015,S083_,0.00674048065076455
17810,D015,S083_,0.03789914781269062
17811,D015,S083_,0.06637283789789235
17812,D015,S083_,-0.23804416706496456
17813,D015,S083_,-0.1563925731204133
17814,D015,S083_,0.050957869476403475
17815,D015,S083_,0.029747668005054885
17816,D015,S083_,-0.039470870362772754
17817,D015,S083_,-0.5120397950512886
17818,D015,S083_,-0.3350005070979067
17819,D015,S083_,-0.25181275755069576
17820,D015,S083_,-0.05170642111596022
17821,D015,S083_,0.1905552421464332
17822,D015,S083_,0.20397953779750558
17823,D015,S083_,-0.22136428091000165
17824,D015,S083_,-0.38381813679337196
17825,D015,S083_,-0.36093809395401594
17826,D015,S083_,-0.04360865971431185
17827,D015,S083_,-0.06154659186654753
17828,D015,S083_,-0.11468371518203908
17829,D015,S083_,-0.1378068509330886
17830,D015,S083_,-0.02739788043882978
17831,D015,S083_,0.04054992968840794
17832,D015,S083_,0.004320341360946441
17833,D015,S083_,-0.07919639484505371
17834,D015,S083_,-0.11717747765309428
17835,D015,S083_,-0.13845336582837675
17836,D015,S083_,-0.053129827645535345
17837,D015,S083_,-0.059835568905259574
17838,D015,S083_,-0.07025133178661482
17839,D015,S083_,-0.04944014297798168
17840,D015,S083_,0.03398119318810623
17841,D015,S083_,0.03818595521651447
17842,D015,S083_,-0.1716173788872876
17843,D015,S083_,-0.26304987516865913
17844,D015,S083_,-0.4949034562973091
17845,D015,S083_,-0.11391848906122166
17846,D015,S083_,0.02215980997729304
17847,D015,S083_,-0.18568447190861292
17848,D015,S083_,-0.6180365254377631
17849,D015,S083_,0.08588263812304257
17850,D015,S083_,-0.03913926341869915
17851,D015,S083_,-0.15434680270529974
17852,D015,S083_,-0.2087892338984006
17853,D015,S083_,-0.27084376184133896
17854,D015,S083_,-0.179467635281474
17855,D015,S083_,-0.057749883069611645
17856,D015,S083_,0.11297668749384683
17857,D015,S083_,-0.20876795116009544
17858,D015,S083_,-0.24946385380306463
17859,D015,S083_,-0.3811259095023315
17860,D015,S083_,-0.08885064300811304
17861,D015,S083_,-0.12402159583244117
17862,D015,S083_,-0.015756260188831885
17863,D015,S083_,-0.0273147505590608
17864,D015,S083_,-0.2033163020946803
17865,D015,S083_,-0.15297979332120748
17866,D015,S083_,-0.13449897781725906
17867,D015,S083_,-0.06000304287407436
17868,D015,S083_,0.017086903524190466
17869,D015,S083_,0.07251217739845241
17870,D015,S083_,0.03365994189516709
17871,D015,S083_,-0.07266480010329013
17872,D015,S083_,0.03721361652067666
17873,D015,S083_,0.16199794584118413
17874,D015,S083_,0.2548342350777331
17875,D015,S083_,0.12086823551663879
17876,D015,S083_,0.07235416929102231
17877,D015,S083_,-0.12316991571692992
17878,D015,S083_,-0.7117167153649068
17879,D015,S083_,-0.33499687742197354
17880,D015,S083_,-0.13399363765330372
17881,D015,S083_,0.05246530356903153
17882,D015,S083_,-0.49136093652979324
17883,D015,S083_,0.16813835487199189
17884,D015,S083_,0.3240134595238791
17885,D015,S083_,0.10965722376831961
17886,D015,S083_,0.236052793554221
17887,D015,S083_,0.0016542107896778309
17888,D015,S083_,-0.33165032910372844
17889,D015,S083_,-0.06604712045363473
17890,D015,S083_,-0.22674273856770027
17891,D015,S083_,0.11777807318099608
17892,D015,S083_,0.16653702340253193
17893,D015,S083_,0.06557256115201349
17894,D015,S083_,0.06642403138123862
17895,D015,S083_,-0.010873964802454061
17896,D015,S083_,0.0942640368901665
17897,D015,S083_,0.12972327011883347
17898,D015,S083_,0.17253250253607488
17899,D015,S083_,-0.13981602164068888
17900,D015,S083_,0.09188605185325817
17901,D015,S083_,0.06372736645549186
17902,D015,S083_,0.0753506971279324
17903,D015,S083_,0.08287988045982488
17904,D015,S083_,-0.10986103912242565
17905,D015,S083_,-0.006639326089199541
17906,D015,S083_,-0.02395445945122323
17907,D015,S083_,-0.39669452244821474
17908,D015,S083_,-0.39800533004089367
17909,D015,S083_,-0.08730521003708569
17910,D015,S083_,-0.12865718053923061
17911,D015,S083_,-0.2492823169298079
17912,D015,S083_,-0.16448071549649323
17913,D015,S083_,-0.34792349841500786
17914,D015,S083_,-0.15761962007756866
17915,D015,S083_,0.15586790454456015
17916,D015,S083_,0.1843725330363948
17917,D015,S083_,-0.10699696500506918
17918,D015,S083_,-0.158210491076091
17919,D015,S083_,0.14338929430322545
17920,D015,S083_,0.15040104162440524
17921,D015,S083_,0.025854867181909703
17922,D015,S083_,-0.4587686162150602
17923,D015,S083_,-0.10894630660697081
17924,D015,S083_,-0.17228830685851518
17925,D015,S083_,-0.16833279880371507
17926,D015,S083_,-0.007919035641492492
17927,D015,S083_,0.051421134703524184
17928,D015,S083_,-0.4013273694703629
17929,D015,S083_,0.08090923293237148
17930,D015,S083_,0.19159766632926
17931,D015,S083_,0.4156077584925909
17932,D015,S083_,0.190833210864047
17933,D015,S083_,-0.09107294874915163
17934,D015,S083_,-0.1207972315158352
17935,D015,S083_,-0.2720471670946674
17936,D015,S083_,-0.40334873427599327
17937,D015,S083_,-0.3206349893185069
17938,D015,S083_,-0.194404115592152
17939,D015,S083_,0.006280400344028821
17940,D015,S083_,-0.16272155527279503
17941,D015,S083_,-0.16113141780929038
17942,D015,S083_,-0.17044536872890947
17943,D015,S083_,-0.2867290033582448
17944,D015,S083_,-0.23959607664787255
17945,D015,S083_,-0.2420422787665212
17946,D015,S083_,-0.24456452242489948
17947,D015,S083_,-0.15185529583187718
17948,D015,S083_,-0.07637204592420929
17949,D015,S083_,-0.0012508895574122676
17950,D015,S083_,-0.22623062916307657
17951,D015,S083_,-0.3584301095390264
17952,D015,S083_,-0.3512150978280601
17953,D015,S083_,-0.44648880234115895
17954,D015,S083_,-0.39002479205977825
17955,D015,S083_,-0.12918584460716512
17956,D015,S083_,-0.06817087153822067
17957,D015,S083_,-0.9931620641693939
17958,D015,S083_,-0.17949396810632845
17959,D015,S083_,0.14805988116181665
17960,D015,S083_,0.0692303412103123
17961,D015,S083_,-0.2777192687140853
17962,D015,S083_,-0.0238253229200708
17963,D015,S083_,0.17222127834042916
17964,D015,S083_,0.04199698852586682
17965,D015,S083_,0.2972106753067102
17966,D015,S083_,0.2521172246952758
17967,D015,S083_,-0.14862257029534792
17968,D015,S083_,0.2017617339780365
17969,D015,S083_,0.31016730248269836
17970,D015,S083_,0.4424768196097436
17971,D015,S083_,0.10136872086381138
17972,D015,S083_,0.18427666998965897
17973,D015,S083_,0.036101638159105824
17974,D015,S083_,0.05420330560524717
17975,D015,S083_,0.271095126786595
17976,D015,S083_,0.37188314549812096
17977,D015,S083_,-0.04879294335877405
17978,D015,S083_,-0.025905418972158974
17979,D015,S083_,0.08600473177730122
17980,D015,S083_,-0.13442579670098984
17981,D015,S083_,0.08344029093237723
17982,D015,S083_,0.1667305868720736
17983,D015,S083_,0.16392980218372982
17984,D015,S083_,0.05656156135548402
17985,D015,S083_,0.08488485012084274
17986,D015,S083_,0.24268874244657232
17987,D015,S083_,0.01557781268743046
17988,D015,S083_,0.20648622814065007
17989,D015,S083_,0.22666065614694186
17990,D015,S083_,0.08832050648902241
17991,D015,S083_,-0.3713773096445869
17992,D015,S083_,-0.5022179947448284
17993,D015,S083_,-0.11271190980406838
17994,D015,S083_,-0.009225691383478419
17995,D015,S083_,0.22054001763211845
17996,D015,S083_,0.28893958382939966
17997,D015,S083_,-0.03706293649305685
17998,D015,S083_,-0.0237027722220569
17999,D015,S083_,0.11014633460503107
18000,D016,S084_,-0.047501250176196975
18001,D016,S084_,0.1297205816213879
18002,D016,S084_,0.2688546670628135
18003,D016,S084_,0.22247264166742836
18004,D016,S084_,0.10510976355568578
18005,D016,S084_,0.053238126806169885
18006,D016,S084_,-0.03757478191524104
