"","pseudo_sync_ests","pseudo_ec_ests","pseudo_int_ests"
"280",0.00783417084861891,0.00659348603221378,-0.0120230717304557
"281",0.00443999408164316,-0.00514363332572515,-0.00698262028503332
"282",0.00508378815398153,0.00938516375347713,0.00605148064415771
"283",-0.0158182320544252,0.000177522867601165,0.0186321158217331
"284",-0.0163485153914299,0.00570673046896061,0.00172334736519132
"285",0.0275747175846572,-0.0120582486213116,-0.0212653200192593
"286",0.00393359900671955,0.0210254295561948,-0.00480816763793561
"287",0.00796948622239579,-0.00368912572521146,0.00368215561550339
"288",0.0199802643646263,-0.0182079869859929,-0.00653473516406119
"289",-0.00638073084937428,0.0125233292401858,0.00321962687287774
"290",0.000382708519751364,-0.0128695571315284,0.00285468823191692
"291",0.0130218603163037,0.00295340290474476,-0.00375752623132357
"292",0.0212846997321902,0.0122954365694657,-0.0132900496931135
"293",-0.0008988962220533,0.00550069495133321,0.00885177745855287
"294",0.0105312811361465,0.000614899949834381,-0.00322354381363376
"295",-0.0065778734035483,-0.0116169944926785,0.00980983624789175
"296",0.00867139222332811,0.00668643305417515,0.00204079680107488
"297",0.0460743615254912,0.0047265660318055,-0.0256680011541983
"298",0.0217237832832758,0.0243931159276912,-0.00310013978793977
"299",0.011308423604363,0.0228335432784299,-0.00332942308146764
"300",0.0307291188956481,0.000803520385758155,-0.00570687416647507
"301",0.0138250564555191,-0.00723799622661148,-0.00339557218047839
"302",0.0170166927596815,-0.0219303231120188,-0.00213529284494136
"303",-0.00935236167289405,-0.0109872695732935,0.0159988491050543
"304",0.0415542741184961,0.00301867184525569,-0.0157032763330413
"305",0.0348253511333113,-0.020635073975106,-0.0078093988295118
"306",0.010265403648112,-0.0171419675777277,0.00493133999487743
"307",-0.0223961427479384,0.0145073692194739,0.021186011949852
"308",-0.0238143938916876,-0.000650525179592008,0.0183190479583793
"309",0.0292445939395931,-0.0120566561892623,-0.0120979535826154
"310",0.00465008514016342,-0.00930696682129672,0.00337061930845613
"311",0.00209806596629987,0.000402430170241334,0.00833952271959511
"312",0.0411536310179602,0.00741770420830629,-0.0142700640231845
"313",-0.00238299982677781,0.0143170519674123,0.00775791603804582
"314",0.0377352638688506,-0.0260934625686004,-0.0153700921166239
"315",0.00276566359768401,0.0183196039161596,0.00102111987295953
"316",0.0082379399175885,-0.0156807401065053,0.00984485192077202
"317",-0.0106593886785884,0.0273937501444292,0.00927689683886
"318",0.0246002997190025,-0.00594778087332087,-0.0208516827262021
"319",0.0332909520271911,0.000553382937726784,-0.0151067420331576
"320",0.019390552580347,0.0256962594942036,-0.00380832258477053
"321",-0.0047720355367576,-0.0021342582927411,0.00866911334039082
"322",0.0182245505868624,0.0147214747683431,-0.00752912249801602
"323",-0.00750015653714068,-0.000589410168064057,0.0102399198938066
"324",0.0335454738885092,0.0242766074718382,-0.0153441492102395
"325",0.0478711373860544,-0.0167563741627419,-0.0228693814307822
"326",0.0280143869222608,-0.0108726963401578,-0.0226739221884148
"327",0.00139297470001562,0.00766063175682524,-0.00242247820328011
"328",0.00933484412659187,-0.0136162245149296,6.59375557487033e-05
"329",0.00605976518573079,-0.00863901814954479,0.00151125275928329
"330",0.0120990037125155,0.014443212363661,-0.00300499157768995
"331",0.0116171440265292,-0.0011500909692066,-0.00423506099893023
"332",0.0328024252052999,-0.00142254981077975,-0.00501573813702191
"333",0.0195954457344483,0.0148605649524236,-0.0101633352604392
"334",0.0239526759816235,0.0214761035592957,-0.00651386774434829
"335",0.0105800411527075,-0.00673633573211277,0.00361752136935231
"336",0.0170852108685256,-0.0189189735429284,-0.00305443677618527
"337",-0.0279996456383561,0.00466214068171161,0.0263167723029342
"338",-0.00448178884316556,0.0216809949179466,0.00701126062926078
"339",0.0318647553108779,-0.0103417277418227,-0.0249728140412079
"340",0.0180648592722854,0.00727954410069502,-0.00865136289834293
"341",0.0237884857699032,0.00823266203863175,-0.00692312590423517
"342",0.0118722536491631,-0.00382181297190447,0.00831439967382552
"343",0.0158605818788263,0.00475026785548142,-0.00853461373535575
"344",0.0339274797090681,-0.00576096298249479,-0.0113095668552715
"345",0.0210353666854154,-0.014269722029676,0.0047537850287738
"346",0.013297087669254,-0.000132397819960847,-0.0107556289189018
"347",0.0223506052879985,-0.01991761839821,-0.00474202177486345
"348",0.054864802740213,0.00511306675828579,-0.0208270330874404
"349",0.0331240666726243,-0.022056173477909,-0.00726322975658928
"350",0.00523876934244533,-0.00351799597642908,-0.00194952924240781
"351",0.020441599334087,0.00757585214379633,-0.00865450559121654
"352",-0.00545290252164226,-0.00210654443378851,0.0123124248730806
"353",0.0184696813294419,0.00710223440887325,-0.0103101149076582
"354",0.0339021556625179,-0.00513048242487004,-0.0114096109302224
"355",0.0272139250166465,-0.00562248636451141,-0.0065899665532091
"356",0.0211944236738526,-0.0176313044661202,-0.0110747923825819
"357",-0.0123307783719831,-0.0139838550093719,0.00668171007327151
"358",-0.00483806410464291,-0.0114976932361217,0.0131207911791687
"359",0.00970571903560361,0.000708440876884429,-0.00745302020405185
"360",0.0125029051902615,0.0130778182715305,0.00481815452132778
"361",0.00222800200401991,0.0219373257384707,0.0139828478604874
"362",0.00131326342379007,0.00266203261839333,-0.0200519014488288
"363",0.0282058173478472,-0.00375066451137429,-0.0134550903035606
"364",-0.0282584404151818,-0.00238123882143389,0.0210228827207432
"365",0.050748153957373,-0.000822281441406979,-0.0228483599909308
"366",0.00727438183928131,-0.00335218077957115,-0.00304055360235138
"367",-0.0012612835171584,-0.0122385812659838,-0.00205525293461218
"368",0.00576533271320057,0.000473425429907336,0.00596555630323263
"369",0.0090137109576173,-0.00596400304595063,-0.00209740610535507
"370",0.0169583024148427,0.0132102184309274,-0.00537986448601959
"371",0.00208968744501361,0.00587791046516054,0.0138660647109063
"372",0.0449984237463801,-0.0182910082820343,-0.012758235515069
"373",0.0209007968173652,0.00361970353835544,-0.00377505168669674
"374",-0.0144630147456619,0.000210230176348835,0.0262400107785769
"375",0.00173829382317767,0.00342496898308162,0.00355393274124574
"376",0.0334264908351742,-0.0019948561463282,-0.0137155030707946
"377",0.029029106538,-0.00616178790012957,-0.0157285817526801
"378",0.00951975135344991,0.00425830072929978,-0.00770163544000415
"379",-0.00987858719507954,0.0109225024570718,0.00205001457277847
"380",0.0332334823987264,-0.0222682423374664,-0.0110231368952378
"381",0.0264619206873366,0.00497613878610549,-0.00250075594714554
"382",0.0234907805544543,0.0194349245278924,-0.00800756614437853
"383",0.00851592090998584,0.010243767355551,-0.00538223328908381
"384",0.0159672014436226,0.0121723096699309,0.0100295191527868
"385",-0.0116782843189047,0.000225906439452589,0.021611882971091
"386",-0.0320981994775301,0.00181957854106102,0.0209962793689311
"387",0.0261771126953565,-0.000481962641544363,-0.0160303539745659
"388",0.044571958457136,-0.0137839118726478,-0.0153556974749639
"389",0.0251457412346661,-0.0128916609858193,-0.0100446085331844
"390",0.00800112817525401,-0.0243758101346858,-0.00178272247175362
"391",0.00523937021400345,-0.00511477827183397,-0.00611820898688381
"392",0.00831638261387966,0.00509486988249354,0.00649431793316635
"393",0.00755128117702521,0.00708818033686524,-0.000437339958875134
"394",-0.0182644543295364,-0.0125633205579945,0.0118002982409938
"395",0.00676490337676401,0.0206968526509616,-0.0016303037315319
"396",0.0363894652072149,-0.00633420628319879,-0.0150492177339744
"397",0.0222480304019674,-0.0098857272955289,-0.000646990609833065
"398",0.0128014262663391,-0.0139243887671956,-0.00390069931534525
"399",0.0144890865762261,-0.025803701970915,-0.00375717947473653
"400",0.00569546469791342,0.00217931237563273,0.00504499239633813
"401",0.0387336391074868,-0.00221813899920514,-0.0274824303289185
"402",0.0260323155166966,0.00168711635600274,-0.0148770791787809
"403",0.00294180815238996,-0.00254888425471972,-0.00826448718902759
"404",0.0249829333565275,0.00251457847497044,5.6285166901298e-05
"405",0.0340876546449659,-0.0238494531819673,-0.00466772159738741
"406",0.0363434997534073,-0.00447914701353621,-0.0180034641283705
"407",0.0111235399840959,-0.00855578983193833,0.000471219906053179
"408",0.0260670370268412,-0.00923410002640901,-0.0130722803452871
"409",0.00349155527681913,0.00833081426579804,-0.000175141618124579
"410",0.00847382069060491,0.0142640663021527,0.00468408884476861
"411",0.0276935373597795,0.0121355331487673,-0.00466294291671944
"412",-0.0141905702877412,-0.00244990285953286,0.0074196884017045
"413",0.0179182636789286,-0.0241819335672113,-0.000297479100755392
"414",-0.00518302518966126,0.00466713864889813,0.0122872264499594
"415",0.0222190940992617,-0.00919416407708903,-0.00589964349728329
"416",0.0170422289139017,0.000337673753612035,-0.000736715823414312
"417",0.0205167024413098,0.0122792625398181,-0.0130356531872276
"418",-0.00216732624033916,0.00568033549656817,0.00548361345404689
"419",0.0184336334466845,0.0127607427884046,-0.00390595993946985
"420",-0.0155796691663261,-0.015145811566987,0.00518236037676943
"421",0.0344463512484485,-0.00153086004969653,-0.00843319781169408
"422",0.0462819281214985,0.00601901787008346,-0.0226919533023121
"423",0.0302635782794256,0.0427480804772649,-0.00341259175834705
"424",0.0237899844470051,-0.0138599225607854,-0.0128120726564149
"425",0.0228430349557338,0.00284229572204408,-0.013964299380427
"426",0.020090199117977,-0.000723827823872579,-0.00723002503612346
"427",0.00257600139238831,0.0100034905815168,0.00703053466765145
"428",0.0171624577034581,-0.0172673217417185,-0.0111548344441034
"429",0.0249652310520402,0.0163811702962041,-0.0155112345766083
"430",-0.00667895069227437,0.0284085510312145,0.00383316564755779
"431",0.0136631190395954,-0.00141586676990056,0.0050082741381311
"432",0.0195703076627565,0.00875682105692119,-0.00973120277740563
"433",0.0323471351659846,-0.0070497135162645,-0.00554907925438173
"434",0.0103358523781528,-0.0046110475176801,0.00388963350159151
"435",-0.0258228490197594,0.00364448231080234,0.0165413503221231
"436",0.0205592917344044,-0.00146418978807559,-0.0132922599658664
"437",0.0172431617432293,-0.0149985577757397,-0.013895683354877
"438",0.0244400250408785,-0.00136559245691253,-0.0162127566151293
"439",0.00821209513164748,0.000958705143918275,-0.00142379817077191
"440",-0.00308991228726021,-0.012124313407553,0.00504235973468541
"441",-0.014295488491642,0.00443025612394456,0.0200734130135358
"442",0.0508057536974323,0.0113994108089871,-0.0232960983668776
"443",0.0121965679584256,0.00521421810960476,-0.00163306547852997
"444",0.0237110643201983,0.0104979658243816,-0.021448281585731
"445",0.0433347153090828,0.00770568086405798,-0.0185997576729174
"446",-0.00397677582952135,0.0134343860064155,0.00584748143137501
