,dyad,dtw,ec,engage_mean
3139,D006,20.677706502694605,0.0,52.5
3140,D006,8.00536565577217,1.0,52.5
3141,D006,17.25357284129875,0.0,52.5
3142,D006,37.16164157760883,1.0,53.0
3143,D006,54.9755080915001,0.0,55.5
3144,D006,47.39250398410205,1.0,57.0
3145,D006,31.693813411655025,0.0,58.5
3146,D006,12.60942906771462,0.0,59.0
3147,D006,27.983072905000036,0.0,59.0
3148,D006,26.923605905111543,0.0,59.5
3149,D006,28.590877891891978,0.0,56.0
3150,D006,41.260809040608244,1.0,54.0
3151,D006,33.8750147756259,0.0,54.0
3152,D006,4.54820830124492,1.0,54.0
3153,D006,16.70246672534476,1.0,55.5
3154,D006,40.70698363879808,0.0,54.0
3155,D006,21.36013604851508,1.0,61.5
3156,D006,14.12883592577312,0.0,62.5
3157,D006,17.959370283746107,0.0,62.0
3158,D006,42.1242835785062,1.0,62.0
3159,D006,69.83529645085258,0.0,59.0
3160,D006,25.15645154614317,0.0,67.0
3161,D006,5.010055096440803,0.0,69.0
3162,D006,9.994417649430211,0.0,69.0
3163,D006,19.871230013770955,0.0,71.5
3164,D006,27.845548227103663,0.0,71.0
3165,D006,46.01200534947688,1.0,70.5
3166,D006,15.197022477807742,0.0,66.5
3167,D006,43.08392045685785,0.0,58.5
3168,D006,23.116599249812953,1.0,57.0
3169,D006,26.756357217119596,1.0,56.0
3170,D006,30.181392230505043,1.0,53.0
3171,D006,22.02223162692227,1.0,54.5
3172,D006,20.89350228411317,0.0,55.0
3173,D006,45.6409262109717,1.0,54.5
3174,D006,21.406257474020517,0.0,54.5
3175,D006,20.47707606912673,0.0,55.0
3176,D006,21.31050466359331,0.0,55.5
3177,D006,30.667080702058207,0.0,55.5
3178,D006,22.281212239379325,0.0,56.0
3179,D006,14.334631866447214,1.0,56.0
3180,D006,16.020957913460343,1.0,56.0
3181,D006,40.56473066392624,0.0,56.0
3182,D006,16.098711098246753,0.0,57.0
3183,D006,31.83438923997992,0.0,58.0
3184,D006,8.653242041227605,0.0,59.0
3185,D006,46.34868100648115,1.0,59.0
3186,D006,36.95546089732764,1.0,59.0
3187,D006,9.265487667327605,1.0,59.0
3188,D006,7.9256016169246255,0.0,61.0
3189,D006,12.39848226345819,0.0,62.0
3190,D006,19.221758955671742,0.0,61.0
3191,D006,31.398992994522473,0.0,60.5
3192,D006,57.87734588050751,1.0,60.5
3193,D006,74.64926012104279,1.0,63.0
3194,D006,89.4630531126719,0.0,65.5
3195,D006,80.86600969644051,1.0,71.0
3196,D006,72.10256259142247,0.0,71.0
3197,D006,51.686847540164784,1.0,73.5
3198,D006,54.570574786774365,0.0,75.5
3199,D006,23.748050220034397,0.0,74.0
3200,D006,18.334460508080877,0.0,74.0
3201,D006,77.29050758441376,0.0,70.0
3202,D006,23.019567079336213,0.0,68.0
3203,D006,32.97447346677024,0.0,67.0
3204,D006,28.694006329756316,0.0,64.5
3205,D006,39.698845193097725,0.0,58.5
3206,D006,52.05492216194171,0.0,58.0
3207,D006,50.117960537569985,0.0,58.0
3208,D006,31.80498724157375,0.0,59.5
3209,D006,12.342773397040224,1.0,60.5
3210,D006,18.71368697706295,1.0,60.5
3211,D006,39.59319310230058,1.0,60.0
3212,D006,42.0363469437699,0.0,59.0
3213,D006,48.30657765883213,0.0,53.5
3214,D006,45.14288621943413,0.0,51.5
3215,D006,41.37201699406077,0.0,52.5
3216,D006,44.65412106964573,1.0,53.0
3217,D006,27.956907681122715,1.0,56.5
3218,D006,30.511196156384752,1.0,60.0
3219,D006,5.442667823060572,0.0,60.0
3220,D006,23.9296622343704,0.0,60.0
3221,D006,29.42263581114403,0.0,62.0
3222,D006,27.00600707230657,0.0,63.0
3223,D006,13.36543889726209,0.0,61.5
3224,D006,23.52666413923837,1.0,56.0
3225,D006,32.07102874811804,1.0,53.0
3226,D006,26.699878696135222,1.0,53.5
3227,D006,34.985414859317075,0.0,55.0
3228,D006,36.64803183250087,1.0,55.0
3229,D006,16.963125641148626,1.0,55.0
3230,D006,34.21530512982908,1.0,55.0
3231,D006,25.016136610556824,0.0,55.5
3232,D006,59.14084365947952,0.0,56.5
3233,D006,41.97346233385036,0.0,58.0
3234,D006,21.4308221072608,0.0,58.5
3235,D006,23.497252655112398,0.0,59.0
3236,D006,14.024889240555163,1.0,59.0
3237,D006,38.86768813336365,0.0,59.0
3238,D006,44.811220273438245,0.0,59.5
3239,D006,55.21254933058583,0.0,58.0
3240,D006,18.300248137627417,1.0,57.0
3241,D006,17.154607713240853,1.0,56.5
3242,D006,15.19890705512518,0.0,56.5
3243,D006,21.19432987337765,1.0,56.0
3244,D006,26.43164936783556,0.0,54.0
3245,D006,24.065116895473302,0.0,53.0
3246,D006,26.777508703137784,1.0,53.0
3247,D006,27.927666702819526,0.0,53.0
3248,D006,15.408644402881587,1.0,53.0
3249,D006,29.4215797811818,0.0,53.0
3250,D006,14.203362862713966,0.0,53.0
3251,D006,15.013092710384765,0.0,53.0
3252,D006,20.062525531226377,0.0,49.5
3253,D006,13.460319725631713,0.0,48.0
3254,D006,19.971287196382672,1.0,53.0
3255,D006,26.481064309014258,0.0,53.5
3256,D006,11.760141656319687,0.0,54.5
3257,D006,27.584733102020415,1.0,55.5
3258,D006,28.561996347191275,1.0,55.5
3259,D006,34.595228263609606,0.0,55.5
3260,D006,24.063193175289456,1.0,55.5
3261,D006,14.717565506986764,0.0,55.5
3262,D006,37.40957637238016,0.0,55.5
3263,D006,35.09221693304739,1.0,55.5
3264,D006,28.641941240912857,1.0,55.5
3265,D006,4.026587491542944,1.0,59.5
3266,D006,4.373457919049706,0.0,56.5
3267,D006,7.9503648272344085,0.0,57.0
3268,D006,9.869846149994052,0.0,54.5
3269,D006,18.018788072405275,0.0,54.5
3270,D006,20.221423958900168,0.0,53.5
3271,D006,17.11868766997045,0.0,53.5
3272,D006,17.03171743735298,0.0,53.5
3273,D006,31.65401349493161,0.0,53.0
3274,D006,30.99774837191891,1.0,55.5
3275,D006,36.21679411479025,1.0,54.5
3276,D006,20.81168306111367,0.0,54.5
3277,D006,26.080066740871732,0.0,54.5
3278,D006,39.419686882271,0.0,54.5
3279,D006,50.6420919300458,0.0,54.5
3280,D006,43.64308409456353,1.0,54.5
3281,D006,39.758346662414795,1.0,54.5
3282,D006,15.459091503157254,0.0,54.5
3283,D006,21.76951148985847,0.0,54.5
3284,D006,26.31543613424572,0.0,57.5
3285,D006,17.053705215394153,0.0,57.5
3286,D006,24.760670756300556,0.0,58.0
3287,D006,31.737541038072553,0.0,58.0
3288,D006,42.64136204499414,0.0,58.0
3289,D006,24.468654383368477,1.0,58.0
3290,D006,28.110514354061507,1.0,58.0
3291,D006,25.729758615675273,0.0,58.0
3292,D006,17.191729490130317,0.0,58.0
3293,D006,35.3395286541781,1.0,58.0
3294,D006,14.151532284243167,1.0,58.0
3295,D006,17.311166710854216,0.0,58.0
3296,D006,8.973834083047429,0.0,55.0
3297,D006,14.28121711385554,0.0,54.0
3298,D006,29.126674862987805,0.0,54.0
3299,D006,22.626674940165703,0.0,54.0
3300,D006,18.531941716071827,0.0,54.0
3301,D006,12.4244539166601,0.0,54.5
3302,D006,15.811638266629231,1.0,53.5
3303,D006,14.786728436933519,0.0,53.0
3304,D006,1.3494025462714623,1.0,49.0
3305,D006,7.62162121943055,0.0,46.5
3306,D006,33.855976458205035,0.0,48.0
3307,D006,20.44545427368343,0.0,50.0
3308,D006,19.982210320935238,0.0,52.0
3309,D006,27.395842162438246,0.0,53.5
3310,D006,12.546061992916712,1.0,56.0
3311,D006,31.97258861859678,1.0,62.0
3312,D006,37.153059552781954,1.0,63.5
3313,D006,18.546281144115156,1.0,64.0
3314,D006,7.753559266960104,0.0,61.0
3315,D006,25.363430551512494,0.0,60.0
3316,D006,54.39592713785814,0.0,60.0
3317,D006,25.82786006890565,1.0,60.0
3318,D006,20.857261430655818,0.0,60.0
3319,D006,33.92640578752979,0.0,60.0
3320,D006,33.372299786299095,1.0,59.5
3321,D006,14.79260952043198,1.0,59.5
3322,D006,13.240647519188624,0.0,60.0
3323,D006,28.220895078907517,1.0,63.0
3324,D006,22.280530337236314,0.0,63.0
3325,D006,45.86325704417228,1.0,63.0
3326,D006,44.208771886447316,1.0,63.0
3327,D006,30.936145502598283,0.0,67.0
3328,D006,47.65374288170851,1.0,70.0
3329,D006,43.470411866888064,0.0,70.0
3330,D006,36.3000556903132,0.0,70.0
3331,D006,20.71861022480815,0.0,70.0
3332,D006,26.720092197676188,0.0,70.0
3333,D006,22.676347067644873,1.0,70.0
3334,D006,14.1314663802792,1.0,70.0
3335,D006,24.24063972473846,0.0,70.0
3336,D006,23.965849201773704,0.0,70.0
3337,D006,3.606845066308244,0.0,70.0
3338,D006,10.321239845849693,0.0,63.0
3339,D006,15.312154163519448,0.0,61.0
3340,D006,37.39773881572949,1.0,61.0
3341,D006,20.898934887484135,0.0,61.0
3342,D006,31.232293511674015,0.0,61.0
3343,D006,22.342216266076083,0.0,61.0
3344,D006,22.04775556079331,0.0,61.0
3345,D006,36.342541390635695,0.0,61.0
3346,D006,33.62100429919736,1.0,61.0
3347,D006,43.370455955951876,0.0,61.0
3348,D006,23.0811539145365,1.0,61.0
3349,D006,33.01543390535622,0.0,61.0
3350,D006,38.879677741102,1.0,61.0
3351,D006,55.290600130992345,0.0,61.0
3352,D006,38.587567178095675,0.0,61.0
3353,D006,42.04768182334027,1.0,61.0
3354,D006,21.085974738108682,1.0,59.0
3355,D006,24.108037680248543,0.0,59.0
3356,D006,23.671180134376993,0.0,59.0
3357,D006,14.051556158898375,1.0,59.0
3358,D006,10.971320559360006,1.0,59.0
3359,D006,14.245258453335996,1.0,59.0
3360,D006,42.071169951561785,1.0,59.0
3361,D006,20.75892132271383,0.0,59.0
3362,D006,10.021610759563428,0.0,62.5
3363,D006,10.613232262688406,0.0,64.5
3364,D006,5.167590159876464,1.0,67.0
3365,D006,6.513594426064485,0.0,67.0
3366,D006,5.79653514252254,1.0,67.0
3367,D006,20.479000397334385,1.0,67.0
3368,D006,11.5866661664905,1.0,67.0
3369,D006,10.66410312849016,0.0,67.0
3370,D006,23.607357831112886,0.0,67.0
3371,D006,53.20783178737525,1.0,67.0
3372,D006,64.24683793134189,1.0,68.5
3373,D006,57.581197837057886,1.0,68.5
3374,D006,54.875317656830354,0.0,68.5
3375,D006,25.338106902392173,0.0,68.5
3376,D006,19.20180363542612,0.0,68.5
3377,D006,11.467853500799437,0.0,68.5
3378,D006,7.158663169742132,1.0,68.5
3379,D006,9.20253638470427,1.0,68.5
3380,D006,4.019855309329602,0.0,68.5
3381,D006,40.14335144921286,1.0,68.5
3382,D006,42.112637425695034,1.0,68.5
3383,D006,16.611324697677514,0.0,68.5
3384,D006,20.16987551485232,1.0,68.5
3385,D006,30.07408941106514,1.0,68.5
3386,D006,19.951869875117033,1.0,68.5
3387,D006,8.351976635793868,0.0,68.5
3388,D006,16.32563065075663,0.0,68.5
3389,D006,33.34969463862464,1.0,68.5
3390,D006,6.867399284459755,0.0,68.5
3391,D006,15.604244016476567,0.0,68.5
3392,D006,16.248099214322753,0.0,68.5
3393,D006,17.999678985116645,1.0,68.5
3394,D006,8.191328496347474,0.0,68.5
3395,D006,7.479549578370625,0.0,68.5
3396,D006,17.994854834234623,0.0,68.5
3397,D006,14.662673396947373,1.0,68.5
3398,D006,14.805683406669527,1.0,64.0
3399,D006,22.56358519379112,0.0,58.5
3400,D006,23.391627096793798,0.0,58.0
3401,D006,25.863957378041924,0.0,58.0
3402,D006,26.471308817139956,0.0,58.0
3403,D006,17.291286544475952,1.0,58.0
3404,D006,30.74276478528204,0.0,58.0
3405,D006,24.149882414566285,0.0,58.0
3406,D006,8.41440139386801,0.0,58.0
3407,D006,13.789987810191256,1.0,58.0
3408,D006,25.902909101673302,0.0,58.0
3409,D006,34.48283756467412,0.0,58.0
3410,D006,23.787093280633606,1.0,58.0
3411,D006,26.61707314092747,1.0,58.0
3412,D006,38.54589131991053,0.0,58.0
3413,D006,50.687238297996196,0.0,58.0
3414,D006,29.633127781681566,0.0,58.0
3415,D006,21.92853407677775,1.0,58.0
3416,D006,47.750795620361885,0.0,58.0
3417,D006,14.999131697506973,1.0,58.0
3418,D006,7.461127950535923,0.0,69.5
3419,D006,8.470771504435794,1.0,69.0
3420,D006,11.830973280443025,0.0,71.0
3421,D006,27.87906927923493,1.0,71.0
3422,D006,10.785994230536382,1.0,71.0
3423,D006,8.47931007636694,1.0,71.0
3424,D006,14.465175183821525,1.0,71.0
3425,D006,23.310563383142412,1.0,71.0
3426,D006,23.09102965362112,0.0,71.0
3427,D006,27.740031930681102,1.0,71.0
3428,D006,14.568999224482438,1.0,71.0
3429,D006,13.993046767177363,0.0,71.0
3430,D006,51.235852009303386,0.0,71.0
3431,D006,17.287279513046226,0.0,71.0
3432,D006,10.36306580481332,0.0,68.5
3433,D006,16.76433391392137,0.0,67.5
3434,D006,26.425843462903696,0.0,66.5
3435,D006,11.635706444801613,0.0,65.5
3436,D006,5.781378265772794,0.0,65.5
3437,D006,10.248918099753705,1.0,65.5
3438,D006,25.55593276345008,0.0,65.5
3439,D006,11.471830200255184,0.0,65.5
3440,D006,3.1925578426080463,0.0,59.0
3441,D006,12.315627680296448,1.0,57.5
3442,D006,10.65316656159128,1.0,57.5
3443,D006,7.705880370297338,0.0,56.0
3444,D006,4.274014667553122,1.0,56.0
3445,D006,11.91254309437459,0.0,56.0
3446,D006,14.168057773022927,0.0,55.5
3447,D006,21.95087089073991,0.0,54.0
3448,D006,26.400880433953503,1.0,54.0
3449,D006,13.192935974966785,1.0,54.0
3450,D006,26.705912514066544,1.0,54.0
3451,D006,24.4569090995883,1.0,54.0
3452,D006,50.22905877319032,0.0,54.0
3453,D006,30.304078543796184,0.0,54.0
3454,D006,11.763293989531142,0.0,54.0
3455,D006,11.190199874149323,1.0,54.0
3456,D006,11.220122764658072,1.0,62.5
3457,D006,28.855446244482017,0.0,64.5
3458,D006,18.615781876832465,1.0,64.5
3459,D006,11.17266595186149,1.0,64.5
3460,D006,8.66422079845997,1.0,64.5
3461,D006,4.871704183356571,0.0,64.5
3462,D006,31.714190400148766,0.0,64.5
3463,D006,38.917523655072785,0.0,64.5
3464,D006,21.421743233391116,1.0,64.5
3465,D006,3.997902142257926,0.0,64.5
3466,D006,6.489024843393086,0.0,64.5
3467,D006,5.544375657166857,0.0,64.5
3468,D006,16.46972544284022,1.0,64.5
3469,D006,24.354335110738464,1.0,64.5
3470,D006,26.69937928822394,1.0,64.5
3471,D006,37.473468231706036,0.0,64.5
3472,D006,46.533136694871594,1.0,64.5
3473,D006,50.00855422758113,1.0,64.5
3474,D006,21.934754923366263,0.0,65.5
3475,D006,14.873097957331716,1.0,66.0
3476,D006,10.78072295052491,1.0,66.0
3477,D006,24.646219465724773,1.0,66.0
3478,D006,44.885674756536744,0.0,66.0
3479,D006,35.56339133042471,0.0,66.0
3480,D006,16.843262133513843,0.0,66.0
3481,D006,13.498307989423058,1.0,66.0
3482,D006,25.312867412306037,0.0,66.0
3483,D006,32.600710233405955,0.0,66.5
3484,D006,13.72553776423026,1.0,68.5
3485,D006,16.71978549193608,1.0,69.5
3486,D006,13.719556311981645,1.0,69.5
3487,D006,29.109197346589788,0.0,69.5
3488,D006,58.27467016851826,1.0,69.5
3489,D006,44.87194373744238,0.0,69.5
3490,D006,21.196284525701,1.0,69.5
3491,D006,4.84666600363418,0.0,69.5
3492,D006,30.06646726813306,1.0,69.5
3493,D006,27.3605921875576,1.0,69.5
3494,D006,52.9954477538666,1.0,69.5
3495,D006,66.36984672635877,1.0,69.5
3496,D006,52.131541975003444,1.0,69.5
3497,D006,37.502716622085664,0.0,69.5
3498,D006,8.346594791258536,0.0,71.0
3499,D006,8.8969550520094,0.0,71.0
3500,D006,20.85430142759284,0.0,71.0
3501,D006,35.513448349866216,1.0,71.0
3502,D006,37.38390812608398,1.0,71.0
3503,D006,37.896993072056425,0.0,71.0
3504,D006,54.811672706645595,0.0,71.0
3505,D006,23.601359519955626,0.0,71.0
3506,D006,27.68279074547811,0.0,71.0
3507,D006,13.37346378603377,1.0,71.0
3508,D006,17.92952382830394,1.0,71.5
3509,D006,13.200966144100082,0.0,72.0
3510,D006,7.066207413096542,0.0,72.0
3511,D006,19.653522963863775,1.0,72.0
3512,D006,7.814472447357247,0.0,72.0
3513,D006,12.100609578322945,0.0,74.0
3514,D006,10.140920895302047,1.0,74.0
3515,D006,26.068256389586693,0.0,74.0
3516,D006,14.02818134858152,0.0,74.0
3517,D006,7.698166092931581,1.0,74.0
3518,D006,9.749757216022594,0.0,74.0
3519,D006,4.938225371295326,1.0,74.0
3520,D006,5.4073363513876975,0.0,74.0
3521,D006,7.439242839736266,0.0,74.0
3522,D006,3.8718343110941813,1.0,74.0
3523,D006,4.871966215168017,1.0,74.0
3524,D006,11.269385589731757,1.0,74.0
3525,D006,7.171961546097178,1.0,74.0
3526,D006,22.433859457333355,1.0,74.0
3527,D006,9.196180226056844,0.0,72.5
3528,D006,9.272577685714747,1.0,71.0
3529,D006,9.797212299798659,1.0,70.5
3530,D006,14.876136752911783,1.0,70.5
3531,D006,16.744218930436205,0.0,71.5
3532,D006,10.781034195205612,0.0,71.5
3533,D006,9.32386335600689,0.0,71.5
3534,D006,63.07166149893937,1.0,69.5
3535,D006,32.3025135125258,0.0,69.5
3536,D006,25.61906952370661,0.0,69.0
3537,D006,31.75975783922862,0.0,71.0
3538,D006,10.76221882150795,0.0,71.0
3539,D006,14.460970991649283,0.0,71.0
3540,D006,8.999821297811112,0.0,71.0
3541,D006,11.385688325825086,1.0,71.0
3542,D006,5.74880173428107,0.0,71.0
3543,D006,7.345520493901479,0.0,71.0
3544,D006,9.980139554730611,0.0,70.0
3545,D006,23.14357060317612,0.0,70.0
3546,D006,19.91969352335767,0.0,70.0
3547,D006,15.226939136520324,0.0,70.0
3548,D006,31.32699444045171,0.0,68.5
3549,D006,36.67686912950455,0.0,64.5
3550,D006,20.67175713554721,0.0,67.5
3551,D006,12.047044316672295,1.0,68.0
3552,D006,13.809803617584777,1.0,68.0
3553,D006,26.3328194131446,1.0,68.0
3554,D006,20.167913429631295,0.0,68.0
3555,D006,16.49888023362101,0.0,68.0
3556,D006,17.434358517202643,0.0,68.0
3557,D006,30.481139081930312,1.0,68.0
3558,D006,24.42050313526824,1.0,67.5
3559,D006,15.50756512904405,1.0,67.5
3560,D006,11.475144118170643,1.0,67.5
3561,D006,11.60598434859494,1.0,67.5
3562,D006,6.115090399297791,0.0,67.5
3563,D006,9.89739641911634,1.0,66.0
3564,D006,12.384049843727167,1.0,65.0
3565,D006,18.588885646943833,0.0,65.0
3566,D006,15.315209064842392,1.0,65.0
3567,D006,14.976844186630842,0.0,65.0
3568,D006,13.094173646962233,1.0,65.0
3569,D006,5.0609912627983284,1.0,65.0
3570,D006,16.174129552960313,1.0,65.0
3571,D006,33.86458549354983,0.0,65.0
3572,D006,20.466904722318386,1.0,64.5
3573,D006,16.288936495061428,1.0,66.5
3574,D006,13.323881213386757,1.0,70.0
3575,D006,39.04135281861383,1.0,70.0
3576,D006,19.13733476367652,0.0,70.0
3577,D006,26.505406404191625,1.0,70.0
3578,D006,36.53091032329221,0.0,70.0
3579,D006,26.858782881495824,0.0,70.0
3580,D006,10.964860206383769,0.0,70.0
3581,D006,13.314539441606271,1.0,70.0
3582,D006,13.28950373903415,0.0,70.0
3583,D006,4.447253627908469,1.0,70.0
3584,D006,20.154670659533096,1.0,71.5
3585,D006,42.09261411475955,0.0,71.5
3586,D006,11.244011493876858,0.0,71.5
3587,D006,12.069567920490346,0.0,71.5
3588,D006,7.003694336503644,0.0,71.0
3589,D006,9.36267197504786,0.0,70.0
3590,D006,12.055796530756137,0.0,66.5
3591,D006,6.381980201323132,1.0,66.0
3592,D006,14.527738391886114,0.0,66.0
3593,D006,8.148313361800303,0.0,66.0
3594,D006,2.8529290342835694,1.0,66.0
3595,D006,26.43458583108054,0.0,66.0
3596,D006,35.90097007691392,0.0,66.0
3597,D006,38.17214221583115,0.0,66.0
3598,D006,15.75481374190676,0.0,66.0
3599,D006,3.9020148753208153,1.0,66.0
3600,D007,25.407827432106274,0.0,50.0
3601,D007,78.2429621998736,0.0,48.0
3602,D007,60.06291510838395,0.0,34.5
3603,D007,38.217304215996386,0.0,14.5
3604,D007,18.150336662190288,1.0,24.5
3605,D007,11.093079521714373,1.0,34.0
3606,D007,17.18057720204385,1.0,39.5
3607,D007,10.071335653007932,0.0,39.5
3608,D007,5.648914056683401,0.0,51.5
3609,D007,5.606762473262261,0.0,63.0
3610,D007,11.630943266784925,1.0,81.5
3611,D007,14.659306359750564,1.0,80.5
3612,D007,6.997014408617457,1.0,81.5
3613,D007,1.7068397879792192,1.0,81.5
3614,D007,8.347173443177972,1.0,80.5
3615,D007,6.823314953190903,1.0,75.5
3616,D007,11.368780059640159,0.0,73.0
3617,D007,2.966325682381621,1.0,73.0
3618,D007,7.08834089465697,0.0,73.0
3619,D007,41.70211823095405,0.0,73.0
3620,D007,31.832761446554017,0.0,73.0
3621,D007,4.022155408877747,0.0,72.5
3622,D007,32.05373500730419,1.0,70.5
3623,D007,31.926519130928792,0.0,67.5
3624,D007,11.970500943239365,0.0,65.5
3625,D007,11.026782195871483,1.0,65.5
3626,D007,10.503520186892166,1.0,65.5
3627,D007,4.243868575335643,0.0,65.5
3628,D007,2.2264213743933046,1.0,66.0
3629,D007,8.922101243641425,1.0,67.5
3630,D007,11.72578751897131,0.0,71.0
3631,D007,7.441918538482182,0.0,73.5
3632,D007,21.960629292006132,1.0,73.5
3633,D007,25.027570876666406,0.0,73.5
3634,D007,8.984586003273044,0.0,73.5
3635,D007,13.224882200007634,0.0,73.5
3636,D007,18.663588012050077,0.0,73.5
3637,D007,22.263979307152347,0.0,73.5
3638,D007,9.517078188013997,0.0,67.0
3639,D007,11.709673237891515,1.0,58.0
3640,D007,6.357185901472914,0.0,57.0
3641,D007,16.63390577048473,1.0,60.5
3642,D007,10.026669386876883,0.0,61.0
3643,D007,16.11992827460972,0.0,60.5
3644,D007,4.268265002550509,1.0,60.5
3645,D007,16.218022631028006,1.0,60.5
3646,D007,14.19326036206887,1.0,61.0
3647,D007,9.076688258584124,0.0,66.5
3648,D007,6.502056372790718,1.0,67.5
3649,D007,12.074200101985344,0.0,73.5
3650,D007,12.217586155759811,0.0,74.5
3651,D007,17.084219171210727,0.0,74.5
3652,D007,13.31544532353853,1.0,74.5
3653,D007,17.600386666950975,1.0,74.5
3654,D007,11.918959516435347,1.0,74.5
3655,D007,21.833479542662126,1.0,74.5
3656,D007,17.366560414451136,1.0,74.5
3657,D007,16.6547729648314,0.0,74.5
3658,D007,10.757630015121123,0.0,74.5
3659,D007,5.912803647225717,1.0,75.0
3660,D007,3.6355229700329295,1.0,75.0
3661,D007,18.25901635840608,0.0,75.0
3662,D007,7.656970007371967,0.0,73.5
3663,D007,3.3508568488568757,1.0,73.0
3664,D007,4.215164391413954,1.0,74.0
3665,D007,17.344651205782615,0.0,74.0
3666,D007,14.122915332841181,1.0,73.5
3667,D007,4.271297805364247,1.0,67.5
3668,D007,7.0696208168835915,1.0,66.5
3669,D007,4.056627594088447,0.0,66.5
3670,D007,6.710671049623323,0.0,66.5
3671,D007,18.141654736529155,0.0,66.5
3672,D007,13.765963603492956,1.0,66.5
3673,D007,21.352082486408968,0.0,66.0
3674,D007,39.58161528692349,1.0,62.5
3675,D007,45.87451957221599,0.0,62.5
3676,D007,42.19746059508774,0.0,64.5
3677,D007,31.2048458368556,0.0,64.0
3678,D007,9.770247385180644,1.0,64.0
3679,D007,1.4854580970697082,0.0,64.0
3680,D007,1.115045596218211,0.0,64.0
3681,D007,2.368804426146565,1.0,64.0
3682,D007,3.1440060304484643,1.0,64.0
3683,D007,29.514122549783778,1.0,64.0
3684,D007,57.84476883317028,0.0,65.5
3685,D007,18.20075395988603,0.0,63.5
3686,D007,6.744718956119065,0.0,63.5
3687,D007,27.315667829997665,0.0,63.5
3688,D007,27.09396585022316,0.0,63.5
3689,D007,28.087073859004583,1.0,63.5
3690,D007,51.15360531582483,1.0,63.5
3691,D007,5.460416833384239,0.0,61.5
3692,D007,19.842284079149984,0.0,58.5
3693,D007,41.109048614809915,0.0,58.5
3694,D007,13.15691193029946,0.0,58.5
3695,D007,9.153945138681783,1.0,58.5
3696,D007,8.805625011255875,0.0,58.5
3697,D007,7.724728981689509,0.0,58.5
3698,D007,4.6477310672969505,0.0,62.0
3699,D007,15.962955173432771,0.0,59.5
3700,D007,11.772209743973816,0.0,50.0
3701,D007,9.328502709292712,1.0,50.5
3702,D007,14.639369132826062,0.0,52.5
3703,D007,9.270517794460291,0.0,52.5
3704,D007,8.686732280780305,0.0,52.5
3705,D007,21.235147269312314,0.0,54.0
3706,D007,31.014008806164917,0.0,55.0
3707,D007,18.084056077438714,1.0,65.0
3708,D007,11.565825335387252,0.0,68.0
3709,D007,3.3280891416235967,0.0,68.0
3710,D007,15.092265903091828,0.0,68.0
3711,D007,16.520570799845743,0.0,68.0
3712,D007,15.284084894579681,0.0,68.0
3713,D007,13.446029834825675,0.0,68.0
3714,D007,28.318525356081622,0.0,68.0
3715,D007,38.62355012292743,0.0,68.0
3716,D007,23.058843114160503,0.0,68.0
3717,D007,16.7199105536022,1.0,67.5
3718,D007,12.40169970772261,1.0,64.0
3719,D007,12.289489431877238,1.0,63.5
3720,D007,6.637193556652465,0.0,62.5
3721,D007,10.585714676130419,0.0,62.5
3722,D007,6.675678133711124,0.0,62.0
3723,D007,1.3658923272022117,0.0,62.0
3724,D007,4.491530973611463,1.0,58.0
3725,D007,2.369007724264411,1.0,56.0
3726,D007,11.013546768394942,1.0,56.0
3727,D007,13.469320239181467,0.0,56.0
3728,D007,13.522841927227379,0.0,56.0
3729,D007,32.368182597051465,0.0,56.5
3730,D007,20.906016868299893,0.0,59.5
3731,D007,32.65270228019939,0.0,61.0
3732,D007,6.757535122717407,0.0,62.0
3733,D007,2.0376775614665625,0.0,63.0
3734,D007,10.806567436051125,0.0,63.0
3735,D007,14.101289197564393,0.0,63.0
3736,D007,22.99567889101983,0.0,63.5
3737,D007,9.895565572962472,0.0,69.5
3738,D007,4.417798917351013,0.0,70.0
3739,D007,7.505935774054272,0.0,70.0
3740,D007,15.21534697441781,1.0,70.0
3741,D007,26.32854508855922,1.0,70.0
3742,D007,16.020666148962682,0.0,66.5
3743,D007,15.870024854896696,0.0,66.5
3744,D007,21.55480043601483,0.0,69.0
3745,D007,10.095565933558046,0.0,67.0
3746,D007,18.67341291046086,0.0,62.5
3747,D007,13.332594899298561,1.0,69.5
3748,D007,26.30191853394868,1.0,65.0
3749,D007,6.383723832714443,1.0,65.0
3750,D007,5.841461030126463,0.0,65.5
3751,D007,7.163927299382691,1.0,66.0
3752,D007,16.218845727683764,0.0,66.0
3753,D007,6.832068523933946,1.0,66.0
3754,D007,2.1740465090761196,1.0,66.0
3755,D007,6.219769578728266,0.0,66.0
3756,D007,33.205193645120474,1.0,65.5
3757,D007,10.088737200746294,0.0,72.0
3758,D007,27.634403056775206,1.0,72.0
3759,D007,23.282059076680632,1.0,71.5
3760,D007,9.672006408125856,0.0,71.0
3761,D007,24.828889285114638,0.0,70.0
3762,D007,57.313381811168945,0.0,70.0
3763,D007,45.026089165911,1.0,66.0
3764,D007,19.12255529009981,0.0,44.5
3765,D007,24.32816970867374,0.0,40.5
3766,D007,37.41809968124411,0.0,40.5
3767,D007,13.816536209999839,1.0,40.5
3768,D007,14.294656456174017,0.0,41.5
3769,D007,29.0774620242454,0.0,43.5
3770,D007,29.183159006992845,0.0,46.0
3771,D007,19.442971989463363,0.0,46.5
3772,D007,10.559077103503748,0.0,48.5
