,dyad,subject,dtw,ec,psize
5269,D005,S041,8.779794021447538,1.0,-0.0360440357282495
5270,D005,S041,12.378234147591826,0.688,0.4519795845092935
5271,D005,S041,10.687817758899133,0.0,0.4980579092786191
5272,D005,S041,11.729746819911398,0.957,0.3427764668872763
5273,D005,S041,13.005592646925827,1.0,0.251564664159644
5274,D005,S041,17.823249416191295,1.0,-0.00715663956283293
5275,D005,S041,4.651470117525406,1.0,0.44767259922815533
5276,D005,S041,13.178607029383045,1.0,0.5379577406419142
5277,D005,S041,25.354623541118556,1.0,0.06447288230178927
5278,D005,S041,19.591887046203706,1.0,0.05717484488483907
5279,D005,S041,3.788293174157365,0.718,0.15881166002113883
5280,D005,S041,5.2210926212628515,0.0,0.27518348347617344
5281,D005,S041,17.192186540398758,0.0,0.09329175212530322
5282,D005,S041,13.30946744471007,0.322,0.16461712699967743
5283,D005,S041,11.77464635546702,0.0,-0.07260636230308734
5284,D005,S041,6.500612677106095,0.1,0.38359529480278526
5285,D005,S041,18.86895030324934,1.0,0.0009830480677301375
5286,D005,S041,66.97991803187675,1.0,-0.7168120274693549
5287,D005,S041,40.604226676730576,1.0,-0.18296141639535152
5288,D005,S041,5.642716998569707,0.478,0.23946712258009645
5289,D005,S041,9.798749993699317,0.0,0.1561132457818191
5290,D005,S041,35.078781857501504,0.0,-0.3697542306616291
5291,D005,S041,61.962337975539654,0.53,-0.7999471596797111
5292,D005,S041,24.38091843840614,0.0,-0.3548141685628614
5293,D005,S041,10.689330794345647,0.0,0.1801282037329581
5294,D005,S041,11.248114319939862,0.0,0.4183240770670838
5295,D005,S041,85.05507530208358,0.0,-0.788537947838863
5296,D005,S041,46.89022264661755,0.625,-0.1251120291297962
5297,D005,S041,10.521837821317035,0.043,0.45699030276039765
5298,D005,S041,3.240863071176687,0.0,0.4004152713061292
5299,D005,S041,21.959143397272815,0.572,0.389131303103701
5300,D005,S041,35.53130122011623,0.458,0.25546245177971966
5301,D005,S041,27.03513255141971,0.0,0.21426753202927268
5302,D005,S041,25.201054021062387,0.0,0.12144451547286562
5303,D005,S041,2.573452119744055,0.0,0.26912932710280496
5304,D005,S041,43.11025488523464,0.0,0.3026088728106602
5305,D005,S041,57.21238062255067,0.54,0.20875880942596378
5306,D005,S041,37.186932811406855,0.627,0.3813368154552105
5307,D005,S041,44.70958936611306,0.0,0.46199578558065063
5308,D005,S041,11.388717681338772,0.0,0.490611623219468
5309,D005,S041,35.000196330719,0.0,0.5455351054310573
5310,D005,S041,84.29481339693707,0.11,0.602369573671836
5311,D005,S041,58.587404482276916,0.791,0.6111662516785579
5312,D005,S041,28.830660080997767,0.0,-0.04754886987517042
5313,D005,S041,14.907308092206723,0.0,0.08634989795503961
5314,D005,S041,51.800742289074854,0.157,-0.42579655945294853
5315,D005,S041,73.51975413199888,1.0,-0.8471952637324621
5316,D005,S041,61.82070195385492,0.468,-0.49554771523244895
5317,D005,S041,14.898297511693533,0.779,0.015636126663500383
5318,D005,S041,11.265799519927093,0.741,0.16689471191863775
5319,D005,S041,9.067608665477572,1.0,0.35276790736093855
5320,D005,S041,12.975508388727448,1.0,0.29924144699629235
5321,D005,S041,12.543586283885901,1.0,0.33820318287022766
5322,D005,S041,23.64509814088607,0.998,0.3154208875302717
5323,D005,S041,16.971885071271373,0.547,0.5058372565097906
5324,D005,S041,19.02188323919952,0.211,0.6213958929117297
5325,D005,S041,21.088962187737735,0.0,0.6504120680600072
5326,D005,S041,39.720913025368596,0.0,0.6712418120335537
5327,D005,S041,29.20299598447076,0.0,0.5527989510791091
5328,D005,S041,31.895217836838693,0.4,0.5913264200553623
5329,D005,S041,16.73694035230192,0.665,0.5447977635477185
5330,D005,S041,26.430134880432906,0.41,0.6954665034477977
5331,D005,S041,33.410397848856846,0.957,0.89094494109438
5332,D005,S041,9.868832717639428,0.0,0.3135662192744871
5333,D005,S041,18.884632319488244,0.0,0.2299795799292207
5334,D005,S041,16.75075419069062,0.447,0.5739470598502384
5335,D005,S041,16.540003213818665,0.662,0.5432883507391238
5336,D005,S041,36.204613217733396,0.738,0.188593685943068
5337,D005,S041,27.190132689642276,0.372,-0.04836779930290454
5338,D005,S041,11.015112253813477,0.929,0.09822989784546741
5339,D005,S041,12.844167409520141,0.191,0.26816526090143583
5340,D005,S041,1.7247936764353664,0.0,0.31458686433252137
5341,D005,S041,3.0917507095092462,0.64,0.2920548925949713
5342,D005,S041,12.377482262203845,0.62,0.44364244372672273
5343,D005,S041,20.523360341637883,1.0,0.39828079276080725
5344,D005,S041,14.679391369826762,1.0,0.39318578484494054
5345,D005,S041,15.25729592600074,0.578,0.14784270831993424
5346,D005,S041,14.307424819090468,1.0,0.04900501069733402
5347,D005,S041,15.042079680578798,0.536,0.15136789593711122
5348,D005,S041,20.65506015846476,0.473,0.4073438624393754
5349,D005,S041,16.275910565404054,0.872,0.18843748396326573
5350,D005,S041,7.096868582953218,0.412,0.07468501859311065
5351,D005,S041,16.483227917091313,1.0,0.1269259227380201
5352,D005,S041,19.493653637853214,0.369,0.3226236977327424
5353,D005,S041,18.48882098766499,0.745,0.4128491749100983
5354,D005,S041,13.978383532316926,0.418,0.2353738475702251
5355,D005,S041,14.318032388314663,0.322,-0.14999977487432758
5356,D005,S041,28.614858827904953,0.458,0.5483555757850216
5357,D005,S041,23.647530167302072,0.214,0.49370825988876554
5358,D005,S041,48.43929558179162,0.192,0.6165125292036442
5359,D005,S041,39.2221856975188,1.0,0.33155121318576314
5360,D005,S041,24.087910209189097,0.303,0.1482200094840474
5361,D005,S041,5.6407602278371085,0.124,0.1338688867385766
5362,D005,S041,9.03263993897526,1.0,0.11405644168731215
5363,D005,S041,8.052534093380794,1.0,0.17876612115143736
5364,D005,S041,3.9182480189907283,0.62,0.08962580601016622
5365,D005,S041,8.335990590324851,1.0,0.33457383127180107
5366,D005,S041,9.432392993110138,0.209,0.22280866599634028
5367,D005,S041,36.9174548447196,0.795,0.3758040251793044
5368,D005,S041,16.169962626946038,0.543,0.4103484349772834
5369,D005,S041,19.11094346089504,0.461,0.3064612989515246
5370,D005,S041,51.1900206610983,0.0,0.29121803229328835
5371,D005,S041,48.25258799694037,0.945,0.36961870539032377
5372,D005,S041,32.97840288284246,0.5,0.4030394480219291
5373,D005,S041,37.51162037406051,0.271,0.42658812160196585
5374,D005,S041,37.50572825431222,0.0,0.4756492155578573
5375,D005,S041,25.285476031409686,0.0,0.4029942610826925
5376,D005,S041,11.595925388713685,0.959,-0.06500272895787451
5377,D005,S041,22.555022895447177,0.5,0.21575195293156296
5378,D005,S041,31.402293146631933,0.164,-0.24798528423774926
5379,D005,S041,34.64718937664419,0.673,-0.6760355417460996
5380,D005,S041,35.46131389618499,0.705,-0.4821575025623933
5381,D005,S041,61.37997876563813,0.166,-0.8077585860947873
5382,D005,S041,47.24654009767175,0.627,-0.8132997137043262
5383,D005,S041,50.828633051859114,0.633,-0.7399405300998417
5384,D005,S041,32.59465027587233,0.0,-0.18608977547381667
5385,D005,S041,9.050815388553758,0.0,0.32276581119601067
5386,D005,S041,17.003347333627072,0.0,-0.01964965662339987
5387,D005,S041,30.623429507834725,0.0,-0.43179223053382415
5388,D005,S041,24.81345756857687,0.0,0.06765036197655322
5389,D005,S041,17.341696142134452,0.0,-0.3090472412880001
5390,D005,S041,16.809723111754995,0.083,-0.11673270130383452
5391,D005,S041,25.783179065025188,1.0,-0.470670963748484
5392,D005,S041,34.9466263438394,1.0,-0.6707114214854951
5393,D005,S041,3.262698419863476,1.0,-0.6131477913232654
5394,D005,S041,18.50726306990735,0.881,-0.09857076066040826
5395,D005,S041,8.80498652219865,0.0,-0.12685191283231773
5396,D005,S041,10.075013661370544,0.0,-0.08778231748703758
5397,D005,S041,39.58367522565546,0.765,0.10052091112535445
5398,D005,S041,36.94665754362839,0.161,0.28847978111297007
5399,D005,S041,32.43981719049272,0.253,0.2949463898977266
5400,D005,S042,13.861869709673881,0.0,-0.31553315061909565
5401,D005,S042,16.41935676711854,0.0,0.016134333866130862
5402,D005,S042,36.074554534796256,0.0,0.13958101134714151
5403,D005,S042,18.55981030309515,0.512,0.013498622474434674
5404,D005,S042,11.76175074948438,0.0,0.11509542735103805
5405,D005,S042,8.384837467779732,0.0,0.14653823287350023
5406,D005,S042,3.4194311810302658,0.289,0.1568006816220338
5407,D005,S042,13.610811964095038,0.337,-0.2512624233873667
5408,D005,S042,25.969624620815893,0.525,-0.18941782833126267
5409,D005,S042,37.42171514202205,1.0,-0.02693130346064985
5410,D005,S042,31.31515194844307,0.629,0.08120910014799844
5411,D005,S042,38.14038645333932,0.165,-9.794633639138202e-05
5412,D005,S042,25.82033351400277,1.0,0.061283332270961624
5413,D005,S042,31.01776151090546,1.0,0.05886446941266112
5414,D005,S042,23.727194468856187,0.928,0.1588279588143177
5415,D005,S042,19.879478810542636,0.0,0.06819639458017498
5416,D005,S042,19.610833463430925,0.0,-0.04221505728689938
5417,D005,S042,8.124224335411476,0.0,0.21919843065062897
5418,D005,S042,9.969171970511631,0.906,0.12790682558433952
5419,D005,S042,9.889157677562697,0.713,0.2997274739306551
5420,D005,S042,19.03926996111464,0.277,-0.2687538797922013
5421,D005,S042,11.414506383014597,0.834,0.1207775125951245
5422,D005,S042,13.416195048933584,0.0,0.002534790278404368
5423,D005,S042,16.690444874910483,0.253,-0.12044517158025017
5424,D005,S042,26.650587863206752,0.278,-0.1953421519251665
5425,D005,S042,16.573953915096446,0.0,-0.12812621242191
5426,D005,S042,21.033916254386,0.0,-0.25512822443547933
5427,D005,S042,10.25963260550433,0.0,-0.1202087280643344
5428,D005,S042,8.758463308557543,0.57,0.18140887043107676
5429,D005,S042,20.827357831593115,1.0,0.13757844411741743
5430,D005,S042,21.718318016253228,0.598,-0.10264381884395848
5431,D005,S042,5.579070758974783,0.0,0.17795261134569643
5432,D005,S042,25.77445144321666,0.0,-0.14160159287637183
5433,D005,S042,24.30784613544233,0.0,-0.02354836664304229
5434,D005,S042,6.936304595617586,0.615,0.3281097085208146
5435,D005,S042,14.71628604021436,0.646,0.18000878274717097
5436,D005,S042,24.118397179896967,1.0,0.007151198381922841
5437,D005,S042,16.82538758473398,1.0,-0.01971746800585231
5438,D005,S042,18.28541501397623,0.177,0.021514130389295616
5439,D005,S042,3.974326996049773,0.0,0.1914322833100894
5440,D005,S042,20.855473743935146,0.697,0.11706427895907817
5441,D005,S042,24.719386554803886,0.209,0.17720603088987522
5442,D005,S042,33.9767591243967,0.0,0.4440498328473025
5443,D005,S042,63.75343382898159,0.0,0.4999704180807752
5444,D005,S042,9.600817328120868,0.0,0.23001800152603866
5445,D005,S042,16.178228362572014,0.0,-0.006021319189716553
5446,D005,S042,8.99007055948748,0.271,0.25355092232159965
5447,D005,S042,19.31464003452725,1.0,0.4621837287557102
5448,D005,S042,17.084619601466816,0.282,0.49283229911198345
5449,D005,S042,3.699586061531539,0.0,0.30071080384770205
5450,D005,S042,3.5986496020083525,0.03,0.41530043193432525
5451,D005,S042,11.906346816478475,0.262,-0.027427033744405287
5452,D005,S042,26.881397451212088,0.0,-0.42489996912812444
5453,D005,S042,29.45452549711769,0.0,-0.0597856760942111
5454,D005,S042,19.24801548960043,0.0,-0.3419921274605903
5455,D005,S042,38.71940407709267,0.0,-0.03648428388468947
5456,D005,S042,19.59662538027858,0.145,0.08946939420317108
5457,D005,S042,12.679030757534104,0.458,0.011099638613481119
5458,D005,S042,35.51706019332607,0.0,0.08245506615381801
5459,D005,S042,20.18332253464131,0.0,0.1637937737517218
5460,D005,S042,16.727950420230613,0.827,0.11359254325468277
5461,D005,S042,8.450627639922171,1.0,0.1507073509165132
5462,D005,S042,9.051984788449865,0.505,0.12820591514313662
5463,D005,S042,11.816355922603858,0.625,0.17049369356642455
5464,D005,S042,3.2372165212526145,1.0,0.2663185654791223
5465,D005,S042,3.028302851253587,0.668,0.31292924268014405
5466,D005,S042,14.562197257921966,0.405,0.15044001359772624
5467,D005,S042,17.257233732352244,0.0,-0.07045106958778218
5468,D005,S042,46.59501650905186,0.498,-0.45735245083332254
5469,D005,S042,27.719484262859666,0.0,-0.10389302377068582
5470,D005,S042,30.383444270841785,0.159,0.29842739957049264
5471,D005,S042,8.989531618329586,1.0,0.3721344325847614
5472,D005,S042,9.015256243699962,0.334,0.2923108548053507
5473,D005,S042,7.10143829715062,0.0,0.05670051118949982
5474,D005,S042,42.97165097876789,0.703,0.014729221765109927
5475,D005,S042,57.98504943156827,0.948,0.3011884486181172
5476,D005,S042,28.55192191539365,0.0,0.3194404811576938
5477,D005,S042,30.826786225142264,0.0,0.3312020724092746
5478,D005,S042,73.40265234712031,0.269,0.44293563568550914
5479,D005,S042,41.93978182580854,0.0,0.4422212373601024
5480,D005,S042,7.621863037657502,0.0,-0.3138098339334993
5481,D005,S042,31.422783260144776,0.0,0.3086323691640128
5482,D005,S042,19.852503736606458,0.0,0.20580223002382222
5483,D005,S042,25.174772071180247,0.0,-0.297483905604291
5484,D005,S042,22.513792377709365,0.213,-0.03264638830079988
5485,D005,S042,11.516250679995261,0.0,-0.0484719340647474
5486,D005,S042,12.03964763009321,0.0,0.10372665883770853
5487,D005,S042,7.049465487501576,0.821,0.17049858978977775
5488,D005,S042,13.515104928742097,1.0,0.16692183108914282
5489,D005,S042,10.077408649034306,0.168,0.40643272867465263
5490,D005,S042,23.44959571573865,0.124,0.3201511089866813
5491,D005,S042,38.82234888771644,1.0,0.30481103648049934
5492,D005,S042,53.84092902805256,1.0,0.26395433302771504
5493,D005,S042,25.360873747842735,0.938,0.3046297261732838
5494,D005,S042,28.036960640751506,0.028,0.29866882845796483
5495,D005,S042,11.511268756466043,0.791,0.1354293503301527
5496,D005,S042,28.528830531565582,0.0,0.22414116141442866
5497,D005,S042,12.317095149643231,0.607,0.31291505660812147
5498,D005,S042,3.674354675610318,1.0,0.40186283893866853
5499,D005,S042,10.300483251795805,1.0,0.3073725852203509
5500,D005,S042,47.90019123283748,0.463,-0.29359914473788834
5501,D005,S042,38.0412094785825,0.084,0.02524956539976097
5502,D005,S042,42.130952897305,1.0,0.2131560651510594
5503,D005,S042,29.569383373824298,0.085,-0.5131049230489276
5504,D005,S042,52.28432228588065,0.0,-0.757410370899008
5505,D005,S042,25.45675725830779,0.001,-0.1594323237427939
5506,D005,S042,9.375433770523003,1.0,0.38318936915515156
5507,D005,S042,4.884289096311701,1.0,0.425928351856413
5508,D005,S042,13.153686699584949,0.338,0.21494706526144564
5509,D005,S042,41.583846934571405,0.0,-0.7020775576307088
5510,D005,S042,18.271375662595894,0.0,-0.33061180331013607
5511,D005,S042,44.71745744319881,0.208,0.3159123929865118
5512,D005,S042,61.17896544045157,0.0,0.3800882984345834
5513,D005,S042,68.03975914862497,0.0,0.5784789971446338
5514,D005,S042,29.33015399445027,0.612,0.4588446571028177
5515,D005,S042,38.55609608011501,0.813,0.6022653808187374
5516,D005,S042,39.882278908298,0.578,0.603458845458323
5517,D005,S042,24.440575450390867,0.459,0.5208656660442247
5518,D005,S042,9.158969165920185,0.0,0.270643744187466
5519,D005,S042,12.195255958787206,0.38,0.3420886939538293
5520,D005,S042,4.847800773382214,0.685,0.3590213060620963
5521,D005,S042,5.30801011707497,1.0,0.34439111891074903
5522,D005,S042,26.985527585704176,0.749,0.1629701225787859
5523,D005,S042,23.84184121910409,0.145,0.13791865501418085
5524,D005,S042,17.88286084164016,0.339,-0.0389512975677362
5525,D005,S042,8.959651218528805,0.443,0.16120287275492814
5526,D005,S042,2.8833997046770605,1.0,0.3017552834687863
5527,D005,S042,8.318941834643367,1.0,0.27773060762878626
5528,D005,S042,9.958105261254303,0.228,0.11781460820740204
5529,D005,S042,41.81725792261629,0.0,-0.6286767507302362
5530,D005,S042,16.921977484673448,0.0,-0.2073112996965315
5531,D005,S042,5.583435388040235,0.0,0.16871889389056563
5532,D005,S042,5.933022754373935,0.0,0.265125263918172
5533,D005,S042,10.805110761927555,0.819,0.32709831063091316
5534,D005,S042,17.69061216610156,0.294,0.2657854396638163
5535,D005,S042,10.943478908503545,0.633,-0.03951915266575314
5536,D005,S042,3.332844210561587,0.0,0.2065123795314987
5537,D005,S042,1.44233929919596,0.0,0.4381111488913146
5538,D005,S042,10.780334246663788,0.208,0.24073092125639567
5539,D005,S042,33.69877670058304,0.372,0.006886115788705682
5540,D005,S042,17.952438100250085,0.0,-0.08766254240726098
5541,D005,S042,23.479422768138953,0.0,-0.2429175831532082
5542,D005,S042,11.51451585379613,0.21,0.10215912786610122
5543,D005,S042,24.255206880108776,0.0,0.27521679854294817
5544,D005,S042,6.274519408749024,0.0,0.4490079478868208
5545,D005,S042,2.838159652226457,0.0,0.5535661315502924
5546,D005,S042,5.077079625061365,0.338,0.4110204750637252
5547,D005,S042,7.256370556476377,0.819,0.3966500318571118
5548,D005,S042,4.499254786630242,1.0,0.5706768315887878
5549,D005,S042,3.0012138057369624,0.536,0.5149970457596792
5550,D005,S042,7.9809489051727365,0.293,0.3676906843806085
5551,D005,S042,18.177345295332845,0.0,0.05298810634133546
5552,D005,S042,2.8204271038796564,0.533,0.3884348923000643
5553,D005,S042,4.327588986460159,0.567,0.3537136980622152
5554,D005,S042,3.5304522511354595,0.957,0.44059875752802086
5555,D005,S042,9.61162454268468,0.498,0.39977557835350447
5556,D005,S042,23.64956888569937,0.503,0.14802118448209794
5557,D005,S042,14.222550278055618,0.865,0.09866859769568706
5558,D005,S042,12.761776518138252,0.962,0.29573402975961227
5559,D005,S042,11.419159682628049,0.529,0.30980717795672313
5560,D005,S042,12.075418441056595,0.756,0.4030222928720219
5561,D005,S042,40.15544721338302,0.0,0.1975238826795654
5562,D005,S042,15.344403821888838,0.0,0.20717050428502296
5563,D005,S042,23.024028406455244,0.776,0.13381564541276755
5564,D005,S042,17.946537853334476,1.0,0.2766222322136885
5565,D005,S042,33.72416789349235,0.678,-0.05975597436140078
5566,D005,S042,18.94701198517533,0.586,0.09720850743180122
5567,D005,S042,25.257596913519027,1.0,0.30272223726283715
5568,D005,S042,30.293001880506015,1.0,0.2797961797548026
5569,D005,S042,16.831737345667236,1.0,0.35422391347554927
5570,D005,S042,11.421578801324593,0.51,0.36788767262425726
5571,D005,S042,29.374368670089158,0.0,0.10621124270615613
5572,D005,S042,76.19009871200603,0.731,0.6572228801082344
5573,D005,S042,79.13288649777222,0.0,0.7062366543167464
5574,D005,S042,54.949606821317715,0.0,0.5032552121014283
5575,D005,S042,59.42076231463176,0.938,0.6421083139307524
5576,D005,S042,86.22705240965577,0.052,0.5711763286212607
5577,D005,S042,56.82862565924187,0.0,0.3360549017281723
5578,D005,S042,16.512968530166116,0.0,0.07626198711979958
5579,D005,S042,19.116956155938137,0.123,0.33355573542974487
5580,D005,S042,11.652137950205237,0.903,0.34852835165429463
5581,D005,S042,13.354331312437662,0.0,0.25504137413268196
5582,D005,S042,28.550792214152327,0.0,0.25511936800274204
5583,D005,S042,15.405289713339059,0.032,0.27482723207276166
5584,D005,S042,21.71112694712101,1.0,0.47707752993999203
5585,D005,S042,44.3265277208772,0.046,0.21666521857748222
5586,D005,S042,17.41611421408897,0.0,0.10863374277783358
5587,D005,S042,8.194478846751686,0.624,0.31715698574027856
5588,D005,S042,3.7896967125063528,0.878,0.41764381574845955
5589,D005,S042,14.197402016687956,0.0,0.4074994063754299
5590,D005,S042,23.55433266825404,0.0,0.3892022198343772
5591,D005,S042,18.93067599314246,0.41,-0.11423493467073641
5592,D005,S042,19.16521163021069,1.0,-0.07940716121927399
5593,D005,S042,17.111023799605704,1.0,0.08582459138058804
5594,D005,S042,23.162044241876266,1.0,0.08414950063300611
5595,D005,S042,19.287110943254614,1.0,0.21199438817934926
5596,D005,S042,16.618415761496905,1.0,0.23654221887933005
5597,D005,S042,14.977969547841356,1.0,0.0537015950966693
5598,D005,S042,15.771088005433093,1.0,0.1273372790702828
5599,D005,S042,14.554965678295808,1.0,0.10343508048914953
5600,D005,S042,17.55922090586976,1.0,0.02685455976701916
5601,D005,S042,7.869923417353678,0.838,0.15652675354116685
5602,D005,S042,11.509428988180687,0.0,0.09370497621965598
5603,D005,S042,12.91338430399477,0.501,0.08728503355228694
5604,D005,S042,13.816247436623831,1.0,0.2737823460000912
5605,D005,S042,17.47466862841007,1.0,0.01679077006682966
5606,D005,S042,34.40242700072753,1.0,0.03057578985058241
5607,D005,S042,41.79917275555799,0.188,-0.018589177249681312
5608,D005,S042,20.97426861569785,0.874,0.0009941549135332886
5609,D005,S042,12.007305634947151,1.0,0.16898861413532731
5610,D005,S042,11.071256101846085,1.0,0.2923659700732715
5611,D005,S042,6.090315808961152,0.02,0.3041373295846697
5612,D005,S042,16.185444187099133,0.06,0.08499055469875763
5613,D005,S042,60.45457422627937,0.381,-0.6955159373976268
5614,D005,S042,67.150632768187,0.0,-0.800733925644976
5615,D005,S042,48.739939951791335,0.0,-0.394135315348244
5616,D005,S042,38.793717271905074,0.0,-0.24892882329741764
5617,D005,S042,25.355838592998595,0.0,-0.013922676649155674
5618,D005,S042,32.08263418570379,0.956,-0.044283958326119734
5619,D005,S042,24.208452826960624,1.0,-0.0008116504566406668
5620,D005,S042,12.63775494620888,1.0,0.14688747580524902
5621,D005,S042,20.44505576079252,1.0,0.22628014926114215
5622,D005,S042,16.734380234718305,0.518,0.18959056663619683
5623,D005,S042,33.180602298900645,0.262,0.3046777407729785
5624,D005,S042,72.55045461716787,0.098,0.5024798531070619
5625,D005,S042,49.30985612294192,0.079,0.06760214910755462
5626,D005,S042,1.3946195814306197,0.467,-0.3329312329681564
5627,D005,S042,6.9458067063911395,0.0,-0.08395224131941749
5628,D005,S042,5.786764605662182,0.0,0.16775894100422312
5629,D005,S042,36.24291512553944,0.08,-0.04899801597841435
5630,D005,S042,11.176607094404297,1.0,0.13777005745264886
5631,D005,S042,14.79188917592682,1.0,0.15689772656010076
5632,D005,S042,16.179251614468928,1.0,0.0756159766173783
5633,D005,S042,32.22963423953299,1.0,-0.05659839796696584
5634,D005,S042,30.737071272573377,1.0,-0.05427352665660196
5635,D005,S042,22.855390348270685,0.833,0.07415071397633873
5636,D005,S042,29.13799576185216,0.252,-0.10844705242012206
5637,D005,S042,28.72481934847038,0.635,0.06182571171019942
5638,D005,S042,21.18008583537549,0.0,0.0460513685542488
5639,D005,S042,11.472634627716456,0.0,0.22037472890459972
5640,D005,S042,7.575140945694561,0.107,-0.19237129545985657
5641,D005,S042,7.2552423553577245,0.0,-0.37202502758751294
5642,D005,S042,25.771747081089327,0.0,-0.3874452764263884
5643,D005,S042,41.34626194894222,0.0,0.2904044462606644
5644,D005,S042,5.156166477431392,0.0,0.44330748966572453
5645,D005,S042,16.236058781524,0.169,0.014624020889447786
5646,D005,S042,9.004649768315147,0.421,0.18407243945252078
5647,D005,S042,51.723306262627545,0.0,0.2510592287300213
5648,D005,S042,39.81113492254723,0.0,0.4044051355206169
5649,D005,S042,15.105276576003753,0.0,0.052206371818269794
5650,D005,S042,23.873468712507194,0.73,0.16776143779160613
5651,D005,S042,16.621916204757635,0.326,0.06851819769930553
5652,D005,S042,16.67934038686828,0.677,0.17171328441854875
5653,D005,S042,15.581846868079964,0.613,0.12276168113406369
5654,D005,S042,12.250386560267621,0.95,0.3499361315319618
5655,D005,S042,14.80018113217129,1.0,0.3926253823172451
5656,D005,S042,8.138632175183723,0.295,0.3101499959314811
5657,D005,S042,35.76146777420608,0.454,0.20524046832498874
5658,D005,S042,74.07730177633528,0.259,0.374135433836022
5659,D005,S042,81.84903951067082,0.0,0.4305952400381002
5660,D005,S042,66.3157634123466,0.0,0.4486961194723247
5661,D005,S042,16.400744902022176,0.08,0.22419182330704365
5662,D005,S042,12.71049193072913,1.0,0.20489267779782913
5663,D005,S042,20.270407529658492,1.0,-0.05757191895851041
5664,D005,S042,36.128047970359205,0.962,0.3248986826893668
5665,D005,S042,4.77381098220488,0.0,0.2686139210908929
5666,D005,S042,25.232906429527098,0.625,0.06503981192258783
5667,D005,S042,29.737700620845754,1.0,0.13233954261671324
5668,D005,S042,17.569773132398694,0.951,0.11161474719307533
5669,D005,S042,18.717036279271323,0.2,0.09287891529753196
5670,D005,S042,19.41353158650611,1.0,0.20653437843009706
5671,D005,S042,17.85384579170208,1.0,0.346234605981289
5672,D005,S042,11.686523286822641,1.0,0.29375442744759483
5673,D005,S042,23.003720769363866,1.0,0.25810085904826796
5674,D005,S042,25.295451581361647,0.798,0.014293801246614694
5675,D005,S042,8.633014828443347,0.243,0.21383765850506015
5676,D005,S042,8.969343856582235,0.0,0.18350368123074048
5677,D005,S042,43.849133831849855,0.0,-0.4225550793835765
5678,D005,S042,18.632653271597086,0.0,0.16912761246947453
5679,D005,S042,22.146167729106832,0.0,0.2957013410089873
5680,D005,S042,13.289239800684847,0.494,0.31739813239853515
5681,D005,S042,11.691986444027316,1.0,0.2559159232526377
5682,D005,S042,16.893829173594636,1.0,0.32931177655592664
5683,D005,S042,9.809995894185626,1.0,0.2698491909720095
5684,D005,S042,25.69606609780194,0.256,0.049614034117377886
5685,D005,S042,23.018965036761628,0.398,-0.042820888869966746
5686,D005,S042,40.86481039790181,0.543,-0.4884911050802208
5687,D005,S042,29.121003113753623,0.0,0.03230822065639379
5688,D005,S042,17.8532959302474,0.182,0.3072495673303321
5689,D005,S042,9.602011118840068,1.0,0.3550273686479004
5690,D005,S042,3.0605161668994807,0.807,0.47555002228240256
5691,D005,S042,14.203819855283436,0.0,0.5724964633358208
5692,D005,S042,20.530776357184255,0.373,0.7041961889152238
5693,D005,S042,7.836039759950494,0.127,0.4030441840255067
5694,D005,S042,28.212055828955,0.248,-0.15794125927908761
5695,D005,S042,28.278958229186664,0.0,0.2298158580673653
5696,D005,S042,15.344317090647511,0.0,0.43681152530644346
5697,D005,S042,46.27956182152165,0.316,0.10846019969523685
5698,D005,S042,26.796039920535083,0.0,0.103308651011897
5699,D005,S042,5.933835665054423,0.0,0.08492559635636865
5700,D005,S042,7.738341197647841,0.874,-0.04773007777116063
5701,D005,S042,5.972770678292341,1.0,0.036210610468184926
5702,D005,S042,7.298591496150823,1.0,0.0011174335854529538
5703,D005,S042,26.036283472559443,1.0,-0.09266596850134662
5704,D005,S042,35.457008505276164,1.0,-0.3374132552946573
5705,D005,S042,9.516143435164413,0.042,-0.28792683949312475
5706,D005,S042,17.8854205573537,0.628,-0.055538306153653225
5707,D005,S042,28.90439861374379,1.0,-0.024643071008857417
5708,D005,S042,31.275088429037282,0.068,0.19822293755088313
5709,D005,S042,14.38433896054201,0.0,0.14947501650695696
5710,D005,S042,9.478044089189527,0.0,0.14839394585375962
5711,D005,S042,4.813017031865429,0.608,0.12465172406207999
5712,D005,S042,35.298642341263225,0.211,-0.06217860514342208
5713,D005,S042,26.852339643170424,0.0,0.13430434537128447
5714,D005,S042,13.672561892998367,0.869,0.2320795182797611
5715,D005,S042,10.109029322926933,0.589,0.013665260020444414
5716,D005,S042,23.150591224130235,0.776,0.012198943603435156
5717,D005,S042,21.68959582773938,0.592,0.16188923741952282
5718,D005,S042,37.651422083128224,0.167,-0.058724058110803945
5719,D005,S042,34.43739248754345,0.0,0.04026007760166476
5720,D005,S042,27.824468613861196,0.0,0.1947978669211916
5721,D005,S042,17.135159938895598,0.17,0.026357510786755432
5722,D005,S042,61.01701297192566,1.0,0.07337090917473213
5723,D005,S042,41.716338655421424,0.833,0.06740164581485925
5724,D005,S042,21.1155657883013,0.0,-0.03146810723561371
5725,D005,S042,5.654136496169782,0.0,0.16214067657131576
5726,D005,S042,21.896723717405425,0.0,0.17406656034118434
5727,D005,S042,20.05938832423619,0.0,-0.13534106548748503
5728,D005,S042,15.937739878291971,0.0,0.22642232937983967
5729,D005,S042,16.70082648547232,0.0,0.33570308915087815
5730,D005,S042,15.736009273956011,0.67,0.3726741862833719
