,dyad,subject,ind_ec
29970,D025,IRF2,1.0
29971,D025,IRF2,0.0
29972,D025,IRF2,1.0
29973,D025,IRF2,1.0
29974,D025,IRF2,1.0
29975,D025,IRF2,1.0
29976,D025,IRF2,1.0
29977,D025,IRF2,0.0
29978,D025,IRF2,0.0
29979,D025,IRF2,0.0
29980,D025,IRF2,0.0
29981,D025,IRF2,1.0
29982,D025,IRF2,1.0
29983,D025,IRF2,0.0
29984,D025,IRF2,0.0
29985,D025,IRF2,1.0
29986,D025,IRF2,1.0
29987,D025,IRF2,1.0
29988,D025,IRF2,1.0
29989,D025,IRF2,1.0
29990,D025,IRF2,1.0
29991,D025,IRF2,1.0
29992,D025,IRF2,1.0
29993,D025,IRF2,0.0
29994,D025,IRF2,1.0
29995,D025,IRF2,1.0
29996,D025,IRF2,0.0
29997,D025,IRF2,1.0
29998,D025,IRF2,1.0
29999,D025,IRF2,1.0
30000,D026,IRF2,0.0
30001,D026,IRF2,1.0
30002,D026,IRF2,0.0
30003,D026,IRF2,0.0
30004,D026,IRF2,1.0
30005,D026,IRF2,1.0
30006,D026,IRF2,0.0
30007,D026,IRF2,1.0
30008,D026,IRF2,1.0
30009,D026,IRF2,1.0
30010,D026,IRF2,0.0
30011,D026,IRF2,0.0
30012,D026,IRF2,1.0
30013,D026,IRF2,1.0
30014,D026,IRF2,1.0
30015,D026,IRF2,0.0
30016,D026,IRF2,1.0
30017,D026,IRF2,1.0
30018,D026,IRF2,1.0
30019,D026,IRF2,1.0
30020,D026,IRF2,1.0
30021,D026,IRF2,0.0
30022,D026,IRF2,1.0
30023,D026,IRF2,1.0
30024,D026,IRF2,1.0
30025,D026,IRF2,0.0
30026,D026,IRF2,1.0
30027,D026,IRF2,1.0
30028,D026,IRF2,0.0
30029,D026,IRF2,1.0
30030,D026,IRF2,1.0
30031,D026,IRF2,1.0
30032,D026,IRF2,1.0
30033,D026,IRF2,1.0
30034,D026,IRF2,1.0
30035,D026,IRF2,1.0
30036,D026,IRF2,1.0
30037,D026,IRF2,0.0
30038,D026,IRF2,0.0
30039,D026,IRF2,1.0
30040,D026,IRF2,0.0
30041,D026,IRF2,1.0
30042,D026,IRF2,1.0
30043,D026,IRF2,1.0
30044,D026,IRF2,1.0
30045,D026,IRF2,1.0
30046,D026,IRF2,1.0
30047,D026,IRF2,0.0
30048,D026,IRF2,0.0
30049,D026,IRF2,0.0
30050,D026,IRF2,1.0
30051,D026,IRF2,1.0
30052,D026,IRF2,0.0
30053,D026,IRF2,1.0
30054,D026,IRF2,1.0
30055,D026,IRF2,0.0
30056,D026,IRF2,1.0
30057,D026,IRF2,1.0
30058,D026,IRF2,1.0
30059,D026,IRF2,1.0
30060,D026,IRF2,1.0
30061,D026,IRF2,1.0
30062,D026,IRF2,1.0
30063,D026,IRF2,1.0
30064,D026,IRF2,0.0
30065,D026,IRF2,0.0
30066,D026,IRF2,0.0
30067,D026,IRF2,0.0
30068,D026,IRF2,0.0
30069,D026,IRF2,0.0
30070,D026,IRF2,0.0
30071,D026,IRF2,0.0
30072,D026,IRF2,0.0
30073,D026,IRF2,0.0
30074,D026,IRF2,1.0
30075,D026,IRF2,1.0
30076,D026,IRF2,1.0
30077,D026,IRF2,1.0
30078,D026,IRF2,1.0
30079,D026,IRF2,0.0
30080,D026,IRF2,0.0
30081,D026,IRF2,0.0
30082,D026,IRF2,0.0
30083,D026,IRF2,1.0
30084,D026,IRF2,0.0
30085,D026,IRF2,1.0
30086,D026,IRF2,1.0
30087,D026,IRF2,1.0
30088,D026,IRF2,0.0
30089,D026,IRF2,0.0
30090,D026,IRF2,0.0
30091,D026,IRF2,0.0
30092,D026,IRF2,0.0
30093,D026,IRF2,0.0
30094,D026,IRF2,1.0
30095,D026,IRF2,0.0
30096,D026,IRF2,0.0
30097,D026,IRF2,1.0
30098,D026,IRF2,0.0
30099,D026,IRF2,0.0
30100,D026,IRF2,1.0
30101,D026,IRF2,1.0
30102,D026,IRF2,0.0
30103,D026,IRF2,1.0
30104,D026,IRF2,1.0
30105,D026,IRF2,1.0
30106,D026,IRF2,1.0
30107,D026,IRF2,1.0
30108,D026,IRF2,1.0
30109,D026,IRF2,0.0
30110,D026,IRF2,1.0
30111,D026,IRF2,1.0
30112,D026,IRF2,1.0
30113,D026,IRF2,0.0
30114,D026,IRF2,0.0
30115,D026,IRF2,0.0
30116,D026,IRF2,0.0
30117,D026,IRF2,0.0
30118,D026,IRF2,1.0
30119,D026,IRF2,1.0
30120,D026,IRF2,1.0
30121,D026,IRF2,0.0
30122,D026,IRF2,0.0
30123,D026,IRF2,1.0
30124,D026,IRF2,1.0
30125,D026,IRF2,1.0
30126,D026,IRF2,0.0
30127,D026,IRF2,0.0
30128,D026,IRF2,0.0
30129,D026,IRF2,1.0
30130,D026,IRF2,1.0
30131,D026,IRF2,1.0
30132,D026,IRF2,1.0
30133,D026,IRF2,1.0
30134,D026,IRF2,1.0
30135,D026,IRF2,1.0
30136,D026,IRF2,1.0
30137,D026,IRF2,1.0
30138,D026,IRF2,0.0
30139,D026,IRF2,0.0
30140,D026,IRF2,0.0
30141,D026,IRF2,0.0
30142,D026,IRF2,0.0
30143,D026,IRF2,1.0
30144,D026,IRF2,1.0
30145,D026,IRF2,1.0
30146,D026,IRF2,1.0
30147,D026,IRF2,0.0
30148,D026,IRF2,0.0
30149,D026,IRF2,0.0
30150,D026,IRF2,1.0
30151,D026,IRF2,1.0
30152,D026,IRF2,1.0
30153,D026,IRF2,1.0
30154,D026,IRF2,1.0
30155,D026,IRF2,1.0
30156,D026,IRF2,0.0
30157,D026,IRF2,1.0
30158,D026,IRF2,1.0
30159,D026,IRF2,0.0
30160,D026,IRF2,0.0
30161,D026,IRF2,0.0
30162,D026,IRF2,0.0
30163,D026,IRF2,1.0
30164,D026,IRF2,1.0
30165,D026,IRF2,0.0
30166,D026,IRF2,1.0
30167,D026,IRF2,0.0
30168,D026,IRF2,1.0
30169,D026,IRF2,0.0
30170,D026,IRF2,0.0
30171,D026,IRF2,0.0
30172,D026,IRF2,0.0
30173,D026,IRF2,1.0
30174,D026,IRF2,1.0
30175,D026,IRF2,1.0
30176,D026,IRF2,1.0
30177,D026,IRF2,1.0
30178,D026,IRF2,1.0
30179,D026,IRF2,0.0
30180,D026,IRF2,1.0
30181,D026,IRF2,1.0
30182,D026,IRF2,1.0
30183,D026,IRF2,0.0
30184,D026,IRF2,0.0
30185,D026,IRF2,0.0
30186,D026,IRF2,1.0
30187,D026,IRF2,0.0
30188,D026,IRF2,0.0
30189,D026,IRF2,0.0
30190,D026,IRF2,0.0
30191,D026,IRF2,0.0
30192,D026,IRF2,1.0
30193,D026,IRF2,1.0
30194,D026,IRF2,1.0
30195,D026,IRF2,1.0
30196,D026,IRF2,0.0
30197,D026,IRF2,0.0
30198,D026,IRF2,0.0
30199,D026,IRF2,0.0
30200,D026,IRF2,1.0
30201,D026,IRF2,1.0
30202,D026,IRF2,1.0
30203,D026,IRF2,0.0
30204,D026,IRF2,0.0
30205,D026,IRF2,1.0
30206,D026,IRF2,1.0
30207,D026,IRF2,1.0
30208,D026,IRF2,1.0
30209,D026,IRF2,1.0
30210,D026,IRF2,1.0
30211,D026,IRF2,1.0
30212,D026,IRF2,1.0
30213,D026,IRF2,1.0
30214,D026,IRF2,1.0
30215,D026,IRF2,1.0
30216,D026,IRF2,1.0
30217,D026,IRF2,1.0
30218,D026,IRF2,1.0
30219,D026,IRF2,1.0
30220,D026,IRF2,1.0
30221,D026,IRF2,1.0
30222,D026,IRF2,1.0
30223,D026,IRF2,1.0
30224,D026,IRF2,0.0
30225,D026,IRF2,1.0
30226,D026,IRF2,0.0
30227,D026,IRF2,0.0
30228,D026,IRF2,0.0
30229,D026,IRF2,0.0
30230,D026,IRF2,0.0
30231,D026,IRF2,0.0
30232,D026,IRF2,0.0
30233,D026,IRF2,0.0
30234,D026,IRF2,0.0
30235,D026,IRF2,0.0
30236,D026,IRF2,0.0
30237,D026,IRF2,0.0
30238,D026,IRF2,0.0
30239,D026,IRF2,1.0
30240,D026,IRF2,1.0
30241,D026,IRF2,1.0
30242,D026,IRF2,1.0
30243,D026,IRF2,1.0
30244,D026,IRF2,1.0
30245,D026,IRF2,1.0
30246,D026,IRF2,1.0
30247,D026,IRF2,1.0
30248,D026,IRF2,1.0
30249,D026,IRF2,1.0
30250,D026,IRF2,1.0
30251,D026,IRF2,1.0
30252,D026,IRF2,0.0
30253,D026,IRF2,1.0
30254,D026,IRF2,1.0
30255,D026,IRF2,1.0
30256,D026,IRF2,1.0
30257,D026,IRF2,1.0
30258,D026,IRF2,1.0
30259,D026,IRF2,0.0
30260,D026,IRF2,0.0
30261,D026,IRF2,0.0
30262,D026,IRF2,1.0
30263,D026,IRF2,1.0
30264,D026,IRF2,0.0
30265,D026,IRF2,0.0
30266,D026,IRF2,0.0
30267,D026,IRF2,1.0
30268,D026,IRF2,1.0
30269,D026,IRF2,0.0
30270,D026,IRF2,0.0
30271,D026,IRF2,0.0
30272,D026,IRF2,0.0
30273,D026,IRF2,0.0
30274,D026,IRF2,0.0
30275,D026,IRF2,0.0
30276,D026,IRF2,0.0
30277,D026,IRF2,0.0
30278,D026,IRF2,0.0
30279,D026,IRF2,0.0
30280,D026,IRF2,0.0
30281,D026,IRF2,0.0
30282,D026,IRF2,0.0
30283,D026,IRF2,0.0
30284,D026,IRF2,0.0
30285,D026,IRF2,0.0
30286,D026,IRF2,0.0
30287,D026,IRF2,0.0
30288,D026,IRF2,0.0
30289,D026,IRF2,0.0
30290,D026,IRF2,0.0
30291,D026,IRF2,0.0
30292,D026,IRF2,0.0
30293,D026,IRF2,1.0
30294,D026,IRF2,1.0
30295,D026,IRF2,0.0
30296,D026,IRF2,0.0
30297,D026,IRF2,0.0
30298,D026,IRF2,0.0
30299,D026,IRF2,0.0
30300,D026,IRF2,1.0
30301,D026,IRF2,1.0
30302,D026,IRF2,1.0
30303,D026,IRF2,1.0
30304,D026,IRF2,1.0
30305,D026,IRF2,0.0
30306,D026,IRF2,0.0
30307,D026,IRF2,0.0
30308,D026,IRF2,1.0
30309,D026,IRF2,1.0
30310,D026,IRF2,1.0
30311,D026,IRF2,1.0
30312,D026,IRF2,1.0
30313,D026,IRF2,0.0
30314,D026,IRF2,0.0
30315,D026,IRF2,0.0
30316,D026,IRF2,0.0
30317,D026,IRF2,1.0
30318,D026,IRF2,1.0
30319,D026,IRF2,1.0
30320,D026,IRF2,0.0
30321,D026,IRF2,0.0
30322,D026,IRF2,0.0
30323,D026,IRF2,0.0
30324,D026,IRF2,0.0
30325,D026,IRF2,0.0
30326,D026,IRF2,0.0
30327,D026,IRF2,0.0
30328,D026,IRF2,0.0
30329,D026,IRF2,1.0
30330,D026,IRF2,1.0
30331,D026,IRF2,1.0
30332,D026,IRF2,1.0
30333,D026,IRF2,1.0
30334,D026,IRF2,1.0
30335,D026,IRF2,1.0
30336,D026,IRF2,1.0
30337,D026,IRF2,1.0
30338,D026,IRF2,1.0
30339,D026,IRF2,0.0
30340,D026,IRF2,0.0
30341,D026,IRF2,0.0
30342,D026,IRF2,0.0
30343,D026,IRF2,0.0
30344,D026,IRF2,0.0
30345,D026,IRF2,1.0
30346,D026,IRF2,1.0
30347,D026,IRF2,1.0
30348,D026,IRF2,1.0
30349,D026,IRF2,1.0
30350,D026,IRF2,1.0
30351,D026,IRF2,1.0
30352,D026,IRF2,0.0
30353,D026,IRF2,0.0
30354,D026,IRF2,0.0
30355,D026,IRF2,0.0
30356,D026,IRF2,0.0
30357,D026,IRF2,0.0
30358,D026,IRF2,0.0
30359,D026,IRF2,0.0
30360,D026,IRF2,0.0
30361,D026,IRF2,1.0
30362,D026,IRF2,0.0
30363,D026,IRF2,0.0
30364,D026,IRF2,0.0
30365,D026,IRF2,1.0
30366,D026,IRF2,0.0
30367,D026,IRF2,1.0
30368,D026,IRF2,1.0
30369,D026,IRF2,0.0
30370,D026,IRF2,1.0
30371,D026,IRF2,1.0
30372,D026,IRF2,0.0
30373,D026,IRF2,0.0
30374,D026,IRF2,0.0
30375,D026,IRF2,0.0
30376,D026,IRF2,1.0
30377,D026,IRF2,1.0
30378,D026,IRF2,1.0
30379,D026,IRF2,1.0
30380,D026,IRF2,1.0
30381,D026,IRF2,1.0
30382,D026,IRF2,1.0
30383,D026,IRF2,0.0
30384,D026,IRF2,0.0
30385,D026,IRF2,1.0
30386,D026,IRF2,1.0
30387,D026,IRF2,0.0
30388,D026,IRF2,0.0
30389,D026,IRF2,0.0
30390,D026,IRF2,0.0
30391,D026,IRF2,0.0
30392,D026,IRF2,0.0
30393,D026,IRF2,0.0
30394,D026,IRF2,0.0
30395,D026,IRF2,0.0
30396,D026,IRF2,0.0
30397,D026,IRF2,0.0
30398,D026,IRF2,0.0
30399,D026,IRF2,0.0
30400,D026,IRF2,1.0
30401,D026,IRF2,1.0
30402,D026,IRF2,1.0
30403,D026,IRF2,0.0
30404,D026,IRF2,0.0
30405,D026,IRF2,0.0
30406,D026,IRF2,1.0
30407,D026,IRF2,1.0
30408,D026,IRF2,1.0
30409,D026,IRF2,1.0
30410,D026,IRF2,1.0
30411,D026,IRF2,1.0
30412,D026,IRF2,1.0
30413,D026,IRF2,1.0
30414,D026,IRF2,1.0
30415,D026,IRF2,1.0
30416,D026,IRF2,1.0
30417,D026,IRF2,1.0
30418,D026,IRF2,0.0
30419,D026,IRF2,1.0
30420,D026,IRF2,1.0
30421,D026,IRF2,1.0
30422,D026,IRF2,0.0
30423,D026,IRF2,0.0
30424,D026,IRF2,0.0
30425,D026,IRF2,0.0
30426,D026,IRF2,0.0
30427,D026,IRF2,0.0
30428,D026,IRF2,1.0
30429,D026,IRF2,1.0
30430,D026,IRF2,1.0
30431,D026,IRF2,1.0
30432,D026,IRF2,0.0
30433,D026,IRF2,0.0
30434,D026,IRF2,0.0
30435,D026,IRF2,0.0
30436,D026,IRF2,0.0
30437,D026,IRF2,1.0
30438,D026,IRF2,1.0
30439,D026,IRF2,1.0
30440,D026,IRF2,0.0
30441,D026,IRF2,0.0
30442,D026,IRF2,0.0
30443,D026,IRF2,0.0
30444,D026,IRF2,0.0
30445,D026,IRF2,0.0
30446,D026,IRF2,0.0
30447,D026,IRF2,0.0
30448,D026,IRF2,0.0
30449,D026,IRF2,0.0
30450,D026,IRF2,0.0
30451,D026,IRF2,0.0
30452,D026,IRF2,1.0
30453,D026,IRF2,1.0
30454,D026,IRF2,1.0
30455,D026,IRF2,1.0
30456,D026,IRF2,1.0
30457,D026,IRF2,1.0
30458,D026,IRF2,1.0
30459,D026,IRF2,1.0
30460,D026,IRF2,1.0
30461,D026,IRF2,1.0
30462,D026,IRF2,1.0
30463,D026,IRF2,1.0
30464,D026,IRF2,1.0
30465,D026,IRF2,0.0
30466,D026,IRF2,0.0
30467,D026,IRF2,0.0
30468,D026,IRF2,0.0
30469,D026,IRF2,0.0
30470,D026,IRF2,0.0
30471,D026,IRF2,0.0
30472,D026,IRF2,0.0
30473,D026,IRF2,0.0
30474,D026,IRF2,0.0
30475,D026,IRF2,0.0
30476,D026,IRF2,0.0
30477,D026,IRF2,0.0
30478,D026,IRF2,0.0
30479,D026,IRF2,1.0
30480,D026,IRF2,1.0
30481,D026,IRF2,1.0
30482,D026,IRF2,1.0
30483,D026,IRF2,1.0
30484,D026,IRF2,0.0
30485,D026,IRF2,0.0
30486,D026,IRF2,0.0
30487,D026,IRF2,0.0
30488,D026,IRF2,0.0
30489,D026,IRF2,0.0
30490,D026,IRF2,0.0
30491,D026,IRF2,0.0
30492,D026,IRF2,0.0
30493,D026,IRF2,0.0
30494,D026,IRF2,0.0
30495,D026,IRF2,0.0
30496,D026,IRF2,0.0
30497,D026,IRF2,1.0
30498,D026,IRF2,1.0
30499,D026,IRF2,1.0
30500,D026,IRF2,1.0
30501,D026,IRF2,1.0
30502,D026,IRF2,1.0
30503,D026,IRF2,1.0
30504,D026,IRF2,0.0
30505,D026,IRF2,0.0
30506,D026,IRF2,0.0
30507,D026,IRF2,0.0
30508,D026,IRF2,0.0
30509,D026,IRF2,0.0
30510,D026,IRF2,1.0
30511,D026,IRF2,1.0
30512,D026,IRF2,1.0
30513,D026,IRF2,0.0
30514,D026,IRF2,0.0
30515,D026,IRF2,0.0
30516,D026,IRF2,0.0
30517,D026,IRF2,1.0
30518,D026,IRF2,1.0
30519,D026,IRF2,1.0
30520,D026,IRF2,1.0
30521,D026,IRF2,1.0
30522,D026,IRF2,1.0
30523,D026,IRF2,1.0
30524,D026,IRF2,0.0
30525,D026,IRF2,1.0
30526,D026,IRF2,1.0
30527,D026,IRF2,1.0
30528,D026,IRF2,1.0
30529,D026,IRF2,1.0
30530,D026,IRF2,1.0
30531,D026,IRF2,0.0
30532,D026,IRF2,0.0
30533,D026,IRF2,0.0
30534,D026,IRF2,0.0
30535,D026,IRF2,1.0
30536,D026,IRF2,1.0
30537,D026,IRF2,1.0
30538,D026,IRF2,1.0
30539,D026,IRF2,1.0
30540,D026,IRF2,0.0
30541,D026,IRF2,0.0
30542,D026,IRF2,0.0
30543,D026,IRF2,0.0
30544,D026,IRF2,0.0
30545,D026,IRF2,0.0
30546,D026,IRF2,1.0
30547,D026,IRF2,1.0
30548,D026,IRF2,1.0
30549,D026,IRF2,1.0
30550,D026,IRF2,0.0
30551,D026,IRF2,1.0
30552,D026,IRF2,1.0
30553,D026,IRF2,1.0
30554,D026,IRF2,1.0
30555,D026,IRF2,1.0
30556,D026,IRF2,1.0
30557,D026,IRF2,1.0
30558,D026,IRF2,1.0
30559,D026,IRF2,1.0
30560,D026,IRF2,1.0
30561,D026,IRF2,1.0
30562,D026,IRF2,1.0
30563,D026,IRF2,1.0
30564,D026,IRF2,1.0
30565,D026,IRF2,1.0
30566,D026,IRF2,0.0
30567,D026,IRF2,0.0
30568,D026,IRF2,0.0
30569,D026,IRF2,1.0
30570,D026,IRF2,1.0
30571,D026,IRF2,1.0
30572,D026,IRF2,0.0
30573,D026,IRF2,1.0
30574,D026,IRF2,1.0
30575,D026,IRF2,1.0
30576,D026,IRF2,1.0
30577,D026,IRF2,0.0
30578,D026,IRF2,0.0
30579,D026,IRF2,0.0
30580,D026,IRF2,0.0
30581,D026,IRF2,1.0
30582,D026,IRF2,1.0
30583,D026,IRF2,0.0
30584,D026,IRF2,0.0
30585,D026,IRF2,1.0
30586,D026,IRF2,1.0
30587,D026,IRF2,1.0
30588,D026,IRF2,1.0
30589,D026,IRF2,1.0
30590,D026,IRF2,1.0
30591,D026,IRF2,1.0
30592,D026,IRF2,1.0
30593,D026,IRF2,1.0
30594,D026,IRF2,1.0
30595,D026,IRF2,1.0
30596,D026,IRF2,1.0
30597,D026,IRF2,0.0
30598,D026,IRF2,0.0
30599,D026,IRF2,0.0
30600,D026,IRF2,0.0
30601,D026,IRF2,1.0
30602,D026,IRF2,1.0
30603,D026,IRF2,1.0
30604,D026,IRF2,1.0
30605,D026,IRF2,1.0
30606,D026,IRF2,1.0
30607,D026,IRF2,1.0
30608,D026,IRF2,0.0
30609,D026,IRF2,1.0
30610,D026,IRF2,1.0
30611,D026,IRF2,1.0
30612,D026,IRF2,1.0
30613,D026,IRF2,0.0
30614,D026,IRF2,1.0
30615,D026,IRF2,1.0
30616,D026,IRF2,1.0
30617,D026,IRF2,1.0
30618,D026,IRF2,1.0
30619,D026,IRF2,0.0
30620,D026,IRF2,1.0
30621,D026,IRF2,0.0
30622,D026,IRF2,0.0
30623,D026,IRF2,1.0
30624,D026,IRF2,0.0
30625,D026,IRF2,1.0
30626,D026,IRF2,1.0
30627,D026,IRF2,0.0
30628,D026,IRF2,1.0
30629,D026,IRF2,1.0
30630,D026,IRF2,0.0
30631,D026,IRF2,0.0
30632,D026,IRF2,0.0
30633,D026,IRF2,1.0
30634,D026,IRF2,1.0
30635,D026,IRF2,1.0
30636,D026,IRF2,1.0
30637,D026,IRF2,1.0
30638,D026,IRF2,0.0
30639,D026,IRF2,0.0
30640,D026,IRF2,0.0
30641,D026,IRF2,0.0
30642,D026,IRF2,0.0
30643,D026,IRF2,0.0
30644,D026,IRF2,0.0
30645,D026,IRF2,1.0
30646,D026,IRF2,0.0
30647,D026,IRF2,0.0
30648,D026,IRF2,1.0
30649,D026,IRF2,0.0
30650,D026,IRF2,1.0
30651,D026,IRF2,0.0
30652,D026,IRF2,1.0
30653,D026,IRF2,1.0
30654,D026,IRF2,0.0
30655,D026,IRF2,1.0
30656,D026,IRF2,0.0
30657,D026,IRF2,0.0
30658,D026,IRF2,0.0
30659,D026,IRF2,0.0
30660,D026,IRF2,0.0
30661,D026,IRF2,1.0
30662,D026,IRF2,1.0
30663,D026,IRF2,1.0
30664,D026,IRF2,1.0
30665,D026,IRF2,1.0
30666,D026,IRF2,1.0
30667,D026,IRF2,0.0
30668,D026,IRF2,1.0
30669,D026,IRF2,1.0
30670,D026,IRF2,0.0
30671,D026,IRF2,0.0
30672,D026,IRF2,1.0
30673,D026,IRF2,0.0
30674,D026,IRF2,1.0
30675,D026,IRF2,0.0
30676,D026,IRF2,0.0
30677,D026,IRF2,1.0
30678,D026,IRF2,1.0
30679,D026,IRF2,0.0
30680,D026,IRF2,0.0
30681,D026,IRF2,0.0
30682,D026,IRF2,1.0
30683,D026,IRF2,1.0
30684,D026,IRF2,0.0
30685,D026,IRF2,0.0
30686,D026,IRF2,1.0
30687,D026,IRF2,1.0
30688,D026,IRF2,1.0
30689,D026,IRF2,0.0
30690,D026,IRF2,0.0
30691,D026,IRF2,1.0
30692,D026,IRF2,1.0
30693,D026,IRF2,0.0
30694,D026,IRF2,0.0
30695,D026,IRF2,1.0
30696,D026,IRF2,0.0
30697,D026,IRF2,1.0
30698,D026,IRF2,1.0
30699,D026,IRF2,1.0
30700,D026,IRF2,0.0
30701,D026,IRF2,1.0
30702,D026,IRF2,0.0
30703,D026,IRF2,0.0
30704,D026,IRF2,0.0
30705,D026,IRF2,1.0
30706,D026,IRF2,0.0
30707,D026,IRF2,0.0
30708,D026,IRF2,1.0
30709,D026,IRF2,1.0
30710,D026,IRF2,1.0
30711,D026,IRF2,1.0
30712,D026,IRF2,1.0
30713,D026,IRF2,0.0
30714,D026,IRF2,0.0
30715,D026,IRF2,0.0
30716,D026,IRF2,0.0
30717,D026,IRF2,0.0
30718,D026,IRF2,1.0
30719,D026,IRF2,1.0
30720,D026,IRF2,1.0
30721,D026,IRF2,1.0
30722,D026,IRF2,0.0
30723,D026,IRF2,0.0
30724,D026,IRF2,0.0
30725,D026,IRF2,1.0
30726,D026,IRF2,1.0
30727,D026,IRF2,1.0
30728,D026,IRF2,1.0
30729,D026,IRF2,0.0
30730,D026,IRF2,0.0
30731,D026,IRF2,0.0
30732,D026,IRF2,0.0
30733,D026,IRF2,1.0
30734,D026,IRF2,1.0
30735,D026,IRF2,0.0
30736,D026,IRF2,0.0
30737,D026,IRF2,1.0
30738,D026,IRF2,1.0
30739,D026,IRF2,0.0
30740,D026,IRF2,1.0
30741,D026,IRF2,0.0
30742,D026,IRF2,1.0
30743,D026,IRF2,0.0
30744,D026,IRF2,0.0
30745,D026,IRF2,0.0
30746,D026,IRF2,1.0
30747,D026,IRF2,1.0
30748,D026,IRF2,1.0
30749,D026,IRF2,0.0
30750,D026,IRF2,0.0
30751,D026,IRF2,0.0
30752,D026,IRF2,0.0
30753,D026,IRF2,1.0
30754,D026,IRF2,1.0
30755,D026,IRF2,1.0
30756,D026,IRF2,0.0
30757,D026,IRF2,0.0
30758,D026,IRF2,1.0
30759,D026,IRF2,1.0
30760,D026,IRF2,0.0
30761,D026,IRF2,0.0
30762,D026,IRF2,0.0
30763,D026,IRF2,0.0
30764,D026,IRF2,1.0
30765,D026,IRF2,1.0
30766,D026,IRF2,0.0
30767,D026,IRF2,1.0
30768,D026,IRF2,1.0
30769,D026,IRF2,1.0
30770,D026,IRF2,0.0
30771,D026,IRF2,0.0
30772,D026,IRF2,1.0
30773,D026,IRF2,1.0
30774,D026,IRF2,0.0
30775,D026,IRF2,0.0
30776,D026,IRF2,0.0
30777,D026,IRF2,1.0
30778,D026,IRF2,1.0
30779,D026,IRF2,1.0
30780,D026,IRF2,1.0
30781,D026,IRF2,1.0
30782,D026,IRF2,1.0
30783,D026,IRF2,1.0
30784,D026,IRF2,0.0
30785,D026,IRF2,1.0
30786,D026,IRF2,1.0
30787,D026,IRF2,0.0
30788,D026,IRF2,1.0
30789,D026,IRF2,0.0
30790,D026,IRF2,1.0
30791,D026,IRF2,0.0
30792,D026,IRF2,0.0
30793,D026,IRF2,0.0
30794,D026,IRF2,0.0
30795,D026,IRF2,0.0
30796,D026,IRF2,1.0
30797,D026,IRF2,0.0
30798,D026,IRF2,0.0
30799,D026,IRF2,0.0
30800,D026,IRF2,0.0
30801,D026,IRF2,1.0
30802,D026,IRF2,1.0
30803,D026,IRF2,0.0
30804,D026,IRF2,1.0
30805,D026,IRF2,0.0
30806,D026,IRF2,1.0
30807,D026,IRF2,0.0
30808,D026,IRF2,0.0
30809,D026,IRF2,0.0
30810,D026,IRF2,0.0
30811,D026,IRF2,0.0
30812,D026,IRF2,0.0
30813,D026,IRF2,1.0
30814,D026,IRF2,1.0
30815,D026,IRF2,0.0
30816,D026,IRF2,0.0
30817,D026,IRF2,0.0
30818,D026,IRF2,1.0
30819,D026,IRF2,0.0
30820,D026,IRF2,0.0
30821,D026,IRF2,0.0
30822,D026,IRF2,0.0
30823,D026,IRF2,0.0
30824,D026,IRF2,1.0
30825,D026,IRF2,1.0
30826,D026,IRF2,1.0
30827,D026,IRF2,1.0
30828,D026,IRF2,1.0
30829,D026,IRF2,0.0
30830,D026,IRF2,1.0
30831,D026,IRF2,1.0
30832,D026,IRF2,0.0
30833,D026,IRF2,1.0
30834,D026,IRF2,1.0
30835,D026,IRF2,1.0
30836,D026,IRF2,1.0
30837,D026,IRF2,1.0
30838,D026,IRF2,1.0
30839,D026,IRF2,0.0
30840,D026,IRF2,1.0
30841,D026,IRF2,0.0
30842,D026,IRF2,0.0
30843,D026,IRF2,0.0
30844,D026,IRF2,0.0
30845,D026,IRF2,0.0
30846,D026,IRF2,0.0
30847,D026,IRF2,0.0
30848,D026,IRF2,0.0
30849,D026,IRF2,0.0
30850,D026,IRF2,0.0
30851,D026,IRF2,1.0
30852,D026,IRF2,0.0
30853,D026,IRF2,0.0
30854,D026,IRF2,0.0
30855,D026,IRF2,0.0
30856,D026,IRF2,0.0
30857,D026,IRF2,0.0
30858,D026,IRF2,0.0
30859,D026,IRF2,0.0
30860,D026,IRF2,1.0
30861,D026,IRF2,1.0
30862,D026,IRF2,0.0
30863,D026,IRF2,1.0
30864,D026,IRF2,1.0
30865,D026,IRF2,0.0
30866,D026,IRF2,1.0
30867,D026,IRF2,1.0
30868,D026,IRF2,1.0
30869,D026,IRF2,1.0
30870,D026,IRF2,1.0
30871,D026,IRF2,0.0
30872,D026,IRF2,1.0
30873,D026,IRF2,1.0
30874,D026,IRF2,1.0
30875,D026,IRF2,1.0
30876,D026,IRF2,1.0
30877,D026,IRF2,0.0
30878,D026,IRF2,0.0
30879,D026,IRF2,0.0
30880,D026,IRF2,1.0
30881,D026,IRF2,1.0
30882,D026,IRF2,1.0
30883,D026,IRF2,1.0
30884,D026,IRF2,1.0
30885,D026,IRF2,1.0
30886,D026,IRF2,1.0
30887,D026,IRF2,1.0
30888,D026,IRF2,1.0
30889,D026,IRF2,0.0
30890,D026,IRF2,0.0
30891,D026,IRF2,1.0
30892,D026,IRF2,1.0
30893,D026,IRF2,1.0
30894,D026,IRF2,1.0
30895,D026,IRF2,1.0
30896,D026,IRF2,0.0
30897,D026,IRF2,0.0
30898,D026,IRF2,0.0
30899,D026,IRF2,0.0
30900,D026,IRF2,0.0
30901,D026,IRF2,0.0
